Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
14.79	0.006835	0.052819	10.429860	31.023828	-3852.498422	-3413.087643
15.30	0.006822	0.052762	10.428978	27.255358	-3786.094508	-3432.494823
15.81	0.006812	0.052762	10.428335	24.231688	-3731.316334	-3446.637106
16.32	0.006848	0.052818	10.428709	25.417904	-3749.980557	-3438.393388
16.83	0.006806	0.052853	10.429084	22.399403	-3671.861037	-3430.156738
17.34	0.006745	0.052854	10.429531	23.219401	-3680.421771	-3420.316890
17.85	0.006601	0.052785	10.428554	24.834488	-3740.136268	-3441.813863
18.36	0.006478	0.052726	10.427650	29.215930	-3861.836366	-3461.694000
18.87	0.006340	0.052667	10.428879	31.998533	-3897.563204	-3434.672025
19.38	0.006294	0.052658	10.429273	33.808483	-3930.133432	-3425.997040
19.89	0.006244	0.052656	10.429214	34.106169	-3938.340934	-3427.289447
20.40	0.006255	0.052656	10.430118	34.926901	-3936.381965	-3407.398689
20.91	0.006207	0.052605	10.430899	37.812917	-3984.815448	-3390.226836
21.42	0.006171	0.052523	10.431617	46.572690	-4169.908845	-3374.436296
21.93	0.006093	0.052429	10.432733	47.238835	-4159.498800	-3349.878515
22.44	0.006066	0.052386	10.433068	50.993516	-4238.199924	-3342.504484
22.95	0.006023	0.052371	10.433406	42.398129	-4032.540458	-3335.067290
23.46	0.006052	0.052429	10.433138	36.577728	-3904.734314	-3340.960017
23.97	0.006080	0.052504	10.432615	34.419076	-3867.117532	-3352.478089
24.48	0.006099	0.052591	10.432109	32.556026	-3835.891446	-3363.601290
24.99	0.006102	0.052644	10.432238	33.625519	-3857.528592	-3360.756532
25.50	0.006101	0.052687	10.432137	39.424970	-3993.377416	-3362.995771
26.02	0.006050	0.052702	10.432656	38.273840	-3954.892287	-3351.561780
26.53	0.006080	0.052744	10.432384	36.219940	-3913.887478	-3357.547798
27.04	0.006057	0.052756	10.432376	32.943020	-3838.644791	-3357.729874
27.55	0.006091	0.052783	10.432660	30.145395	-3767.693351	-3351.480782
28.06	0.006118	0.052755	10.432521	28.362518	-3729.868343	-3354.548742
28.57	0.006139	0.052687	10.433097	34.693472	-3862.308835	-3341.865713
29.08	0.006112	0.052565	10.433230	34.638896	-3857.983988	-3338.938617
29.59	0.006110	0.052447	10.432281	40.976881	-4025.764230	-3359.811974
30.10	0.006048	0.052328	10.431817	37.690008	-3960.800088	-3370.017365
30.61	0.006052	0.052275	10.432181	33.920308	-3865.636016	-3362.017089
31.12	0.006043	0.052261	10.432736	35.083739	-3879.623408	-3349.812469
31.63	0.006070	0.052279	10.433017	33.367096	-3833.632740	-3343.636746
32.14	0.006083	0.052303	10.432980	31.333090	-3787.652442	-3344.439774
32.65	0.006099	0.052319	10.433635	37.458297	-3913.542580	-3330.026248
33.16	0.006060	0.052325	10.434373	32.867104	-3790.844689	-3313.800132
33.67	0.006078	0.052351	10.435079	37.333326	-3877.356725	-3298.252547
34.18	0.006040	0.052369	10.435036	32.908507	-3776.498323	-3299.205912
34.69	0.006055	0.052432	10.434871	34.729689	-3822.235284	-3302.844063
35.20	0.006080	0.052470	10.436078	27.860365	-3636.265689	-3276.287244
35.71	0.006102	0.052530	10.436404	32.078842	-3725.853029	-3269.113357
36.22	0.006108	0.052514	10.436804	29.117475	-3648.449002	-3260.304647
36.73	0.006126	0.052511	10.437692	33.787748	-3735.480164	-3240.771595
37.24	0.006075	0.052433	10.437521	36.041585	-3791.317827	-3244.544385
37.75	0.006078	0.052389	10.437365	38.205180	-3844.724567	-3247.979900
38.26	0.006055	0.052315	10.438072	38.005371	-3823.815037	-3232.421719
38.77	0.006075	0.052292	10.437758	37.348757	-3815.942198	-3239.330073
39.28	0.006076	0.052257	10.437148	35.165611	-3779.759748	-3252.754220
39.79	0.006108	0.052248	10.436252	34.981493	-3796.185516	-3272.465817
40.30	0.006088	0.052200	10.436706	34.475331	-3774.048989	-3262.464253
40.81	0.006095	0.052169	10.437236	36.761753	-3814.468764	-3250.814327
41.32	0.006058	0.052107	10.437097	36.901918	-3820.888258	-3253.860101
41.83	0.006062	0.052068	10.437459	37.445173	-3825.058232	-3245.908764
42.34	0.006045	0.052029	10.437969	35.865854	-3776.944923	-3234.692813
42.85	0.006072	0.052028	10.438990	34.462120	-3721.069301	-3212.216763
43.36	0.006070	0.052007	10.439125	30.248572	-3620.974614	-3209.259413
43.87	0.006095	0.051998	10.439099	31.046542	-3639.935811	-3209.824317
44.38	0.006076	0.051968	10.438440	31.537465	-3666.422295	-3224.309946
44.89	0.006085	0.051930	10.438258	34.777998	-3745.221313	-3228.319257
45.40	0.006055	0.051882	10.438910	36.426959	-3768.152087	-3213.984219
45.91	0.006069	0.051872	10.439870	37.802360	-3777.664268	-3192.856085
46.42	0.006057	0.051855	10.440253	35.799626	-3722.743037	-3184.443629
46.93	0.006087	0.051869	10.439823	34.273127	-3697.508914	-3193.892404
47.44	0.006076	0.051870	10.439711	31.826634	-3643.786247	-3196.367556
47.95	0.006091	0.051875	10.440466	33.737375	-3670.341800	-3179.741894
48.46	0.006063	0.051853	10.440102	35.243852	-3713.421897	-3187.756135
48.97	0.006065	0.051837	10.441563	38.129334	-3746.153590	-3155.618018
49.48	0.006041	0.051798	10.446867	38.569926	-3633.960601	-3038.921783
49.99	0.006060	0.051763	10.466592	38.890184	-3186.415667	-2604.974001
50.50	0.006056	0.051653	10.501200	36.099124	-2323.993831	-1843.593107
51.01	0.006079	0.051448	10.533908	36.934186	-1588.880687	-1124.028158
51.53	0.006063	0.051079	10.555334	37.596970	-1109.980899	-652.649430
52.04	0.006081	0.050556	10.560283	41.873838	-1094.300785	-543.778187
52.55	0.006052	0.049883	10.563312	43.979663	-1072.903572	-477.126392
53.06	0.006059	0.049136	10.565093	46.462601	-1089.005046	-437.963892
53.57	0.006045	0.048367	10.565517	43.205328	-1004.233113	-428.624569
54.08	0.006062	0.047631	10.566091	40.355987	-925.411143	-416.003341
54.59	0.006057	0.046949	10.566813	34.259326	-768.408881	-400.112048
55.10	0.006071	0.046355	10.567218	32.375701	-715.713713	-391.207546
55.61	0.006063	0.045829	10.567616	30.300582	-658.769027	-382.454370
56.12	0.006071	0.045399	10.567899	31.491891	-679.651999	-376.215315
56.63	0.006047	0.045040	10.567896	30.205645	-650.115952	-376.284848
57.14	0.006052	0.044769	10.568061	30.583255	-655.010195	-372.661712
57.65	0.006040	0.044562	10.568259	27.138995	-571.157115	-368.304862
58.16	0.006057	0.044424	10.568989	24.289439	-488.728898	-352.248333
58.67	0.006038	0.044323	10.568832	22.314202	-446.873058	-355.695207
59.18	0.006058	0.044264	10.568294	21.657853	-444.163590	-367.523124
59.69	0.006044	0.044213	10.567637	21.318671	-451.518534	-381.986985
60.20	0.006058	0.044183	10.568023	24.102387	-506.706149	-373.504324
60.71	0.006041	0.044154	10.568796	22.075849	-442.212896	-356.483747
61.22	0.006058	0.044138	10.569027	23.338382	-465.958907	-351.411776
61.73	0.006038	0.044135	10.569138	21.262839	-415.621105	-348.970228
62.24	0.006060	0.044142	10.569400	19.720582	-374.076237	-343.206130
62.75	0.006045	0.044137	10.568929	18.415235	-354.892450	-353.570166
63.26	0.006055	0.044149	10.569783	20.135032	-374.779650	-334.776383
63.77	0.006043	0.044142	10.569889	20.173098	-373.208772	-332.442038
64.28	0.006080	0.044136	10.569650	23.814458	-462.550798	-337.706807
64.79	0.006164	0.044118	10.569231	23.436697	-463.520167	-346.926588
65.30	0.006492	0.044119	10.568760	23.994587	-487.220835	-357.284298
65.81	0.007132	0.044107	10.568621	22.281269	-450.984418	-360.340221
66.32	0.008274	0.044118	10.568432	21.567474	-438.908091	-364.494465
66.83	0.009779	0.044124	10.568841	20.674366	-408.916388	-355.496597
67.34	0.011365	0.044137	10.569637	23.120822	-446.885479	-337.994841
67.85	0.012506	0.044128	10.569752	21.953755	-417.368263	-335.465328
68.36	0.013000	0.044113	10.570041	24.157865	-461.434034	-329.100797
68.87	0.012733	0.044080	10.570569	22.940795	-421.227445	-317.472645
69.38	0.011976	0.044047	10.570369	21.178520	-385.274929	-321.874399
69.89	0.010926	0.044020	10.570299	19.641688	-351.511532	-323.413949
70.40	0.009884	0.044012	10.569805	19.228363	-353.402510	-334.293789
70.91	0.008944	0.043999	10.569475	18.080364	-334.581083	-341.548336
71.42	0.008227	0.044007	10.569859	21.181593	-397.112557	-333.098875
71.93	0.007644	0.043988	10.569651	20.838162	-394.013017	-337.683467
72.44	0.007261	0.043984	10.569566	22.171150	-426.655401	-339.550697
72.95	0.006953	0.043973	10.569654	20.857764	-394.388674	-337.611374
73.46	0.006753	0.043975	10.569597	20.848596	-395.500523	-338.873295
73.97	0.006594	0.043968	10.569391	18.905675	-355.516472	-343.396073
74.48	0.006499	0.043961	10.569915	20.000829	-368.652404	-331.878490
74.99	0.006400	0.043947	10.570410	19.459726	-344.769082	-320.977921
75.50	0.006361	0.043943	10.570163	21.653688	-400.974552	-326.416321
76.01	0.006301	0.043927	10.569924	21.290596	-398.131493	-331.677301
76.52	0.006284	0.043923	10.570614	22.256406	-404.443109	-316.490173
77.03	0.006243	0.043911	10.571131	20.546431	-353.165228	-305.124548
77.55	0.006245	0.043904	10.570663	20.575435	-364.616182	-315.410800
78.06	0.006214	0.043891	10.569718	19.012681	-350.428950	-336.193363
78.57	0.006218	0.043875	10.569444	19.985524	-379.161602	-342.239340
79.08	0.006194	0.043827	10.569871	19.097670	-348.865605	-332.835828
79.59	0.006203	0.043773	10.569857	20.392836	-378.993685	-333.135184
80.10	0.006180	0.043712	10.570079	19.095293	-344.025072	-328.270626
80.61	0.006200	0.043664	10.570165	19.381482	-348.612064	-326.361888
81.12	0.006193	0.043633	10.570099	17.384640	-304.171851	-327.817921
81.63	0.006209	0.043640	10.569771	18.081441	-327.783987	-335.040911
82.14	0.006206	0.043644	10.569505	17.198986	-313.594597	-340.883027
82.65	0.006230	0.043679	10.569928	19.159068	-348.968967	-331.586231
83.16	0.006213	0.043699	10.570202	19.184779	-343.241787	-325.558469
83.67	0.006234	0.043735	10.569595	20.961790	-398.145521	-338.910797
84.18	0.006222	0.043747	10.569768	19.920822	-370.185322	-335.097593
84.69	0.006230	0.043771	10.570662	20.358665	-359.643159	-315.426946
85.20	0.006217	0.043786	10.570643	19.084224	-330.747262	-315.847923
85.71	0.006246	0.043810	10.570755	20.260142	-355.243728	-313.393735
86.22	0.006224	0.043810	10.570974	19.179944	-325.325307	-308.574018
86.73	0.006221	0.043799	10.570664	20.813306	-370.070851	-315.390727
87.24	0.006162	0.043745	10.570327	19.937577	-357.694928	-322.815015
87.75	0.006113	0.043688	10.569890	20.296885	-376.031694	-332.416659
88.26	0.006008	0.043585	10.570079	18.452891	-329.236435	-328.269886
88.77	0.005960	0.043546	10.570232	18.453206	-325.704213	-324.893567
89.28	0.005973	0.043590	10.570292	17.951879	-312.784159	-323.577497
89.79	0.006047	0.043792	10.570503	20.116143	-357.725982	-318.923589
90.30	0.006081	0.043994	10.570007	21.273120	-395.805873	-329.842636
90.81	0.006105	0.044114	10.570346	23.706483	-443.997383	-322.379591
91.32	0.006131	0.044107	10.570638	23.359130	-429.267017	-315.955588
91.83	0.006135	0.044078	10.570496	23.866574	-444.229502	-319.085632
92.34	0.006140	0.044026	10.570333	22.375489	-413.665075	-322.672174
92.85	0.006143	0.043978	10.570789	23.151076	-421.007910	-312.645764
93.36	0.006161	0.043920	10.570781	21.441331	-381.826630	-312.814097
93.87	0.006163	0.043884	10.570848	21.982956	-392.752204	-311.342740
94.38	0.006166	0.043843	10.571125	20.846322	-360.193131	-305.243338
94.89	0.006169	0.043792	10.570580	21.429448	-386.194045	-317.241122
95.40	0.006188	0.043724	10.569945	19.846142	-364.384749	-331.204262
95.91	0.006199	0.043686	10.569654	20.715858	-391.125584	-337.614747
96.42	0.006199	0.043705	10.570188	19.583945	-352.743688	-325.857257
96.93	0.006199	0.043772	10.569991	21.017994	-390.303195	-330.195791
97.44	0.006199	0.043844	10.569740	21.023795	-396.238690	-335.730310
97.95	0.006199	0.043876	10.569745	21.961619	-417.690485	-335.600012
98.46	0.006199	0.043839	10.568135	19.474957	-397.595462	-371.034805
98.97	0.006199	0.043774	10.565092	14.013367	-342.053957	-437.982195
99.48	0.006199	0.043723	10.560134	-4.278127	-35.324415	-547.046338
99.99	0.006199	0.043761	10.553979	-34.210513	511.745276	-682.466154
100.50	0.006199	0.043849	10.545591	-76.022861	1280.800945	-866.999338
101.01	0.006188	0.043976	10.536273	-116.142149	1989.427546	-1071.998980
101.52	0.006177	0.044090	10.528672	-147.010238	2524.691792	-1239.226737
102.03	0.006177	0.044199	10.522239	-164.257598	2773.356011	-1380.752010
102.54	0.006177	0.044307	10.519100	-170.551919	2845.868809	-1449.795963
103.06	0.006177	0.044465	10.517755	-166.360746	2718.364028	-1479.391269
103.57	0.006177	0.044653	10.517204	-154.546760	2433.711351	-1491.504674
104.08	0.006177	0.044872	10.517535	-135.638337	2006.075864	-1484.226450
104.59	0.006177	0.045046	10.519010	-113.108965	1521.483077	-1451.769202
105.10	0.006177	0.045170	10.522187	-88.484855	1027.897716	-1381.892585
105.61	0.006177	0.045201	10.527375	-66.299042	636.848088	-1267.748106
106.12	0.006177	0.045162	10.530993	-45.594658	243.685721	-1188.149047
106.63	0.006177	0.045095	10.533252	-30.489651	-51.923324	-1138.447687
107.14	0.006182	0.045047	10.534989	-17.085492	-320.441666	-1100.252542
107.65	0.006182	0.045003	10.536827	-7.814205	-491.457748	-1059.801476
108.16	0.006181	0.044967	10.537951	-0.070878	-643.780449	-1035.070494
108.67	0.006177	0.044882	10.538696	4.292730	-727.058118	-1018.690892
109.18	0.006177	0.044775	10.539571	8.774486	-810.044777	-999.439336
109.69	0.006177	0.044640	10.539922	9.850440	-826.721834	-991.721266
110.20	0.006177	0.044535	10.539477	12.346214	-894.424316	-1001.499378
110.71	0.006177	0.044444	10.540310	12.609525	-881.287151	-983.185846
111.22	0.006177	0.044412	10.540123	14.660240	-932.811952	-987.304845
111.73	0.006177	0.044404	10.539877	14.486912	-934.494538	-992.715907
112.24	0.006176	0.044421	10.540307	16.375928	-968.061433	-983.255451
112.75	0.006176	0.044420	10.540481	16.115948	-958.062111	-979.425821
113.26	0.006176	0.044425	10.540639	17.591951	-988.391360	-975.946145
113.77	0.006177	0.044428	10.540025	17.064046	-990.404983	-989.458989
114.28	0.006177	0.044455	10.539978	18.634723	-1027.646240	-990.493798
114.79	0.006177	0.044479	10.539855	17.634649	-1007.458290	-993.196602
115.30	0.006177	0.044518	10.539551	18.356708	-1031.092342	-999.885846
115.81	0.006177	0.044518	10.539477	17.472321	-1012.432069	-1001.505589
116.32	0.006177	0.044530	10.539396	17.718623	-1019.962352	-1003.280340
116.83	0.006176	0.044511	10.539460	16.170400	-982.865224	-1001.889958
117.34	0.006177	0.044499	10.539518	17.065450	-1002.115587	-1000.598968
117.85	0.006177	0.044497	10.539710	15.866805	-970.090858	-996.370935
118.36	0.006177	0.044507	10.540072	16.595189	-978.525324	-988.422345
118.87	0.006177	0.044511	10.540271	16.195450	-964.716500	-984.027729
119.38	0.006177	0.044534	10.540020	17.112091	-991.619807	-989.562810
119.89	0.006177	0.044557	10.539611	15.666336	-967.769147	-998.558263
120.40	0.006177	0.044590	10.539131	17.159255	-1013.209156	-1009.121342
120.91	0.006177	0.044609	10.539045	17.505995	-1023.175256	-1011.014147
121.42	0.006177	0.044626	10.539276	21.087231	-1100.292793	-1005.938151
121.93	0.006177	0.044611	10.539655	23.854828	-1155.239490	-997.579609
122.44	0.006177	0.044610	10.538577	30.217091	-1326.577958	-1021.314046
122.95	0.006177	0.044602	10.538243	33.158892	-1401.994090	-1028.656149
123.46	0.006176	0.044613	10.538364	32.439558	-1382.633418	-1025.983447
123.97	0.006176	0.044644	10.538698	28.111537	-1275.302502	-1018.637095
124.48	0.006176	0.044668	10.538870	26.255831	-1228.624107	-1014.858985
124.99	0.006175	0.044657	10.538627	24.704556	-1198.518019	-1020.204414
125.50	0.006174	0.044626	10.539113	22.896947	-1145.709284	-1009.522387
126.01	0.006173	0.044556	10.539338	22.081497	-1121.748020	-1004.571735
126.52	0.006163	0.044502	10.539903	21.371329	-1092.364284	-992.136711
127.03	0.006156	0.044457	10.540214	20.808157	-1072.215296	-985.282932
127.54	0.006155	0.044463	10.539838	19.799393	-1057.686104	-993.574490
128.05	0.006155	0.044471	10.540552	19.757850	-1040.241697	-977.846396
128.56	0.006154	0.044521	10.541384	19.956534	-1025.636455	-959.551569
129.08	0.006150	0.044536	10.541147	19.917587	-1030.195773	-964.755950
129.59	0.006185	0.044554	10.541044	18.986395	-1011.144768	-967.030744
130.10	0.006156	0.044546	10.540633	18.256708	-1003.831131	-976.077106
130.61	0.006159	0.044554	10.540147	18.319067	-1016.472398	-986.766371
131.12	0.006155	0.044579	10.540600	18.521684	-1010.699669	-976.810552
131.63	0.006171	0.044623	10.541060	18.875959	-1008.237080	-966.682107
132.14	0.006159	0.044667	10.542087	19.229032	-992.673518	-944.082958
132.65	0.006179	0.044707	10.542007	19.557837	-1002.080195	-945.835953
133.16	0.006151	0.044706	10.542353	19.542516	-993.759367	-938.235089
133.67	0.006157	0.044698	10.542866	19.480494	-980.494679	-926.943753
134.18	0.006141	0.044661	10.543278	19.182244	-964.123404	-917.876259
134.69	0.006158	0.044642	10.543365	19.030240	-958.631104	-915.974911
135.20	0.006154	0.044635	10.543376	19.639397	-972.387691	-915.721183
135.71	0.006178	0.044669	10.543224	20.538545	-996.599878	-919.073292
136.22	0.006166	0.044692	10.543148	20.725471	-1002.649667	-920.739598
136.73	0.006187	0.044739	10.543387	21.102910	-1005.828023	-915.483419
137.24	0.006158	0.044758	10.543223	21.259490	-1013.226653	-919.102739
137.75	0.006180	0.044770	10.543090	21.356363	-1018.522558	-922.027346
138.26	0.006178	0.044747	10.543377	21.169929	-1007.605663	-915.707481
138.77	0.006432	0.044721	10.543509	20.957684	-999.678375	-912.806213
139.28	0.008468	0.044678	10.543575	20.606789	-990.066015	-911.342069
139.79	0.018347	0.044648	10.543329	20.364642	-990.162384	-916.751212
140.30	0.049840	0.044598	10.543496	19.960242	-977.017832	-913.092587
140.81	0.125370	0.044567	10.543688	19.704996	-966.704557	-908.859537
141.32	0.270712	0.044521	10.543236	19.054624	-962.157118	-918.802959
141.83	0.492805	0.044502	10.543712	18.901995	-947.678989	-908.343722
142.34	0.755556	0.044494	10.544027	18.873048	-939.735706	-901.402219
142.85	0.987041	0.044507	10.543695	19.222756	-955.439741	-908.703292
143.36	1.120289	0.044519	10.544237	19.319028	-945.153746	-896.777420
143.87	1.130296	0.044536	10.544549	19.457037	-941.137508	-889.915827
144.38	1.035252	0.044531	10.544466	19.417548	-942.153882	-891.752474
144.89	0.876257	0.044527	10.544812	19.384551	-933.404537	-884.131009
145.40	0.696167	0.044493	10.544243	19.110153	-940.216866	-896.654706
145.91	0.527854	0.044470	10.543907	18.926437	-943.741218	-904.050751
146.42	0.388554	0.044442	10.544674	18.745010	-921.863510	-887.165368
146.93	0.281476	0.044429	10.544664	18.648788	-919.893042	-887.398616
147.44	0.202126	0.044443	10.543829	18.746351	-941.398402	-905.770356
147.95	0.144275	0.044465	10.542555	18.885423	-973.962593	-933.779680
148.46	0.102212	0.044489	10.540579	19.076239	-1023.935513	-977.259050
148.97	0.071557	0.044526	10.540036	19.373101	-1043.286408	-989.199295
149.48	0.049322	0.044548	10.540825	19.549558	-1029.152765	-971.842411
149.99	0.033467	0.044578	10.541548	19.802418	-1018.310890	-955.947840
150.50	0.022104	0.044587	10.541737	19.871588	-1015.548543	-951.793952
151.01	0.014130	0.044601	10.541940	20.030254	-1014.499643	-947.309312
151.52	0.008294	0.044598	10.542377	19.961786	-1002.858547	-937.708288
152.03	0.003815	0.044601	10.542316	19.983865	-1004.770185	-939.046982
152.54	0.000170	0.044588	10.541558	19.874614	-1019.747164	-955.732587
153.05	-0.002852	0.044568	10.541005	19.714777	-1028.808234	-967.885781
153.56	-0.005335	0.044525	10.539814	19.363195	-1048.182259	-994.086995
154.07	-0.007245	0.044491	10.539095	19.091267	-1058.514738	-1009.914359
154.59	-0.008571	0.044446	10.539657	18.723442	-1037.074596	-997.539408
155.10	-0.009213	0.044418	10.539100	18.500581	-1044.807159	-1009.809256
155.61	-0.009202	0.044388	10.539052	18.257251	-1040.308265	-1010.860901
156.12	-0.008509	0.044361	10.539157	18.035094	-1032.756628	-1008.535611
156.63	-0.007261	0.044311	10.538827	17.632603	-1031.105480	-1015.798703
157.14	-0.005547	0.044276	10.539314	17.376460	-1013.991058	-1005.097705
157.65	-0.003541	0.044242	10.539341	17.128912	-1007.660269	-1004.494533
158.16	-0.001414	0.044252	10.539617	17.222117	-1003.454291	-998.435764
158.67	0.000615	0.044274	10.539962	17.418814	-1000.014744	-990.835586
159.18	0.002365	0.044321	10.539563	17.804183	-1018.090850	-999.616326
159.69	0.003635	0.044356	10.539099	18.188048	-1037.619995	-1009.816152
160.20	0.004345	0.044410	10.538920	18.676062	-1052.993514	-1013.764940
160.71	0.004384	0.044441	10.538707	19.524541	-1077.437484	-1018.450785
161.22	0.003836	0.044474	10.538959	20.189779	-1086.943560	-1012.911003
161.73	0.002687	0.044481	10.539583	20.301764	-1075.116222	-999.169817
162.24	0.001127	0.044501	10.539418	20.479602	-1083.010810	-1002.795430
162.75	-0.000699	0.044511	10.539401	20.571470	-1085.532856	-1003.183926
163.26	-0.002604	0.044529	10.539099	20.989413	-1102.120203	-1009.829271
163.77	-0.004390	0.044531	10.539381	18.954320	-1048.756552	-1003.613128
164.28	-0.005880	0.044538	10.539170	20.702134	-1093.871321	-1008.268838
164.79	-0.006932	0.044519	10.539175	20.380528	-1086.344930	-1008.151391
165.30	-0.007440	0.044526	10.539336	20.683905	-1089.623700	-1004.617308
165.81	-0.007388	0.044511	10.539486	19.601168	-1061.241201	-1001.318442
166.32	-0.006784	0.044525	10.539221	20.420273	-1086.187009	-1007.128015
166.83	-0.005727	0.044533	10.539125	19.336931	-1063.473663	-1009.250278
167.34	-0.004323	0.044542	10.539030	21.036096	-1104.774027	-1011.335656
167.85	-0.002740	0.044537	10.539347	20.651403	-1088.602288	-1004.356677
168.36	-0.001143	0.044514	10.539397	21.392072	-1104.503323	-1003.260712
168.87	0.000329	0.044466	10.539029	19.973410	-1080.340114	-1011.363090
169.38	0.001534	0.044425	10.539242	19.897136	-1073.673005	-1006.678167
169.89	0.002353	0.044379	10.539469	18.136871	-1027.916712	-1001.683911
170.40	0.002759	0.044368	10.539414	18.726331	-1042.759922	-1002.899224
170.91	0.002704	0.044368	10.539185	17.490213	-1019.580995	-1007.932117
171.42	0.002264	0.044390	10.539161	19.364790	-1063.282717	-1008.456387
171.93	0.001479	0.044404	10.539450	18.185869	-1029.471052	-1002.090682
172.44	0.000485	0.044425	10.539705	18.497213	-1030.777294	-996.500048
172.95	-0.000627	0.044434	10.539699	4.395255	-706.281467	-996.620638
173.46	-0.001704	0.044450	10.539410	-78.538276	1196.162799	-1002.971026
173.97	-0.002634	0.044456	10.539349	-219.792656	4446.382832	-1004.313606
174.48	-0.003390	0.044472	10.538961	-296.302419	6198.660923	-1012.851514
174.99	-0.003832	0.044459	10.539040	-323.175802	6819.103708	-1011.109036
175.50	-0.003951	0.044432	10.539869	-332.696639	7057.388918	-992.871502
176.01	-0.003906	0.044280	10.540584	-336.409064	7159.317030	-977.161305
176.52	-0.003440	0.043863	10.541463	-337.998450	7216.186984	-957.813399
177.03	-0.002844	0.042895	10.542174	-338.727922	7249.382593	-942.166114
177.54	-0.002275	0.041178	10.544939	-339.062911	7320.856714	-881.342454
178.05	-0.001436	0.038535	10.546620	-339.196042	7362.701473	-844.349896
178.56	-0.000795	0.035042	10.549698	-339.208227	7433.962868	-776.640860
179.07	-0.000328	0.030877	10.567652	-339.138829	7846.445287	-381.647895
179.58	0.000230	0.026371	10.585092	-339.006711	8245.612290	2.020654
180.09	0.000423	0.021817	10.579252	-338.834203	8106.964247	-126.448388
180.61	0.000354	0.017511	10.585482	-338.647578	8246.331820	10.593073
181.12	0.000378	0.013612	10.589117	-338.483004	8326.394115	90.578713
181.63	0.000109	0.010263	10.592715	-338.362195	8406.593349	169.733971
182.14	-0.000242	0.007479	10.594867	-338.309048	8454.989624	217.066454
182.65	-0.000503	0.005246	10.594890	-338.334780	8456.127457	217.586784
183.16	-0.000889	0.003493	10.594901	-338.460049	8459.260543	217.824728
183.67	-0.001193	0.002153	10.594902	-338.717984	8465.227305	217.852563
184.18	-0.001388	0.001137	10.594902	-339.202052	8476.367317	217.849651
184.69	-0.001470	0.000395	10.594902	-340.007907	8494.911970	217.844058
185.20	-0.001575	-0.000148	10.594902	-341.421756	8527.460530	217.846197
185.71	-0.001518	-0.000529	10.592993	-344.090102	8544.843740	175.835079
186.22	-0.001423	-0.000802	10.580112	-351.411367	8416.311799	-107.536700
186.73	-0.001355	-0.000984	10.571630	-630.430568	14643.625860	-294.132455
187.24	-0.001259	-0.001131	10.570820	-321.084073	7503.894268	-311.952445
187.75	-0.001038	-0.001226	10.567558	-329.416460	7620.463309	-383.723949
188.26	-0.001041	-0.001289	10.567272	-332.007451	7673.516565	-390.010624
188.77	-0.001020	-0.001300	10.567233	-333.318376	7702.780545	-390.881603
189.28	-0.000812	-0.001297	10.567718	-333.863235	7726.508950	-380.211288
