Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
0.51	0.006972	0.040914	10.507036	-154.935125	2270.284455	-1715.214499
1.02	0.007000	0.044591	10.488946	-130.668910	1294.478681	-2113.189245
1.53	0.007029	0.047711	10.474296	-89.150142	0.856924	-2435.488897
2.04	0.007021	0.050258	10.461750	-51.163537	-1162.924889	-2711.494810
2.55	0.007006	0.052391	10.452467	-31.671729	-1825.725599	-2915.731559
3.06	0.006975	0.054134	10.448595	-25.264522	-2062.504673	-3000.903229
3.57	0.006944	0.055658	10.445924	-30.259873	-2009.120694	-3059.670751
4.08	0.006934	0.056941	10.443319	-30.405886	-2065.851453	-3116.992752
4.59	0.006958	0.058062	10.442703	-12.189373	-2499.383231	-3130.532350
5.10	0.006969	0.058947	10.443243	12.479932	-3054.804430	-3118.648824
5.61	0.007002	0.059681	10.442320	29.047405	-3457.482286	-3138.967285
6.12	0.006987	0.060178	10.440886	29.460507	-3500.048232	-3170.500043
6.63	0.006957	0.060566	10.440771	17.705527	-3232.120015	-3173.044494
7.14	0.006926	0.060813	10.442157	3.667629	-2876.997376	-3142.543338
7.65	0.006928	0.061029	10.443788	-1.241228	-2726.384105	-3106.664042
8.16	0.006944	0.061143	10.443920	7.971740	-2935.420271	-3103.761119
8.67	0.006992	0.061250	10.443584	24.844867	-3331.580423	-3111.150577
9.18	0.007015	0.061269	10.443405	39.025933	-3662.151259	-3115.087869
9.69	0.007015	0.061268	10.442609	46.456599	-3851.573895	-3132.612301
10.20	0.006973	0.061190	10.442720	45.864032	-3835.371234	-3130.168426
10.71	0.006927	0.061171	10.442725	43.921474	-3790.541347	-3130.060752
11.22	0.006900	0.061134	10.442883	43.612585	-3779.771907	-3126.570496
11.73	0.006919	0.061191	10.443122	49.254783	-3904.137363	-3121.308750
12.24	0.006936	0.061217	10.443166	55.056298	-4036.676401	-3120.345428
12.75	0.006971	0.061254	10.443887	56.436421	-4051.824642	-3104.489889
13.26	0.006966	0.061198	10.442520	52.589754	-3994.810371	-3134.570986
13.77	0.006939	0.061144	10.442049	47.769260	-3894.687862	-3144.914776
14.28	0.006897	0.061058	10.443132	42.151352	-3740.402117	-3121.102038
14.79	0.006887	0.061072	10.442661	37.615086	-3646.826673	-3131.449860
15.30	0.006879	0.061112	10.442819	31.160359	-3494.605264	-3127.981648
15.81	0.006892	0.061227	10.443251	25.501813	-3354.378622	-3118.472300
16.32	0.006871	0.061294	10.442695	21.220501	-3268.649836	-3130.706660
16.83	0.006823	0.061377	10.442091	20.169856	-3258.388580	-3143.989056
17.34	0.006719	0.061349	10.441550	23.040827	-3336.964773	-3155.900886
17.85	0.006603	0.061330	10.441263	30.021459	-3504.271624	-3162.211054
18.36	0.006488	0.061268	10.441256	34.403242	-3605.293367	-3162.358526
18.87	0.006404	0.061248	10.440498	34.866954	-3633.449421	-3179.034277
19.38	0.006338	0.061212	10.439064	32.520379	-3612.505674	-3210.583343
19.89	0.006304	0.061237	10.440209	33.025860	-3597.743586	-3185.402075
20.40	0.006260	0.061194	10.441993	36.543298	-3637.569414	-3146.154240
20.91	0.006225	0.061175	10.442869	43.763374	-3783.580165	-3126.892092
21.42	0.006172	0.061064	10.442662	51.371641	-3963.478287	-3131.431173
21.93	0.006141	0.060997	10.442643	55.454945	-4057.907872	-3131.844520
22.44	0.006110	0.060892	10.443714	50.026554	-3908.247070	-3108.282024
22.95	0.006104	0.060862	10.444584	42.027411	-3704.064963	-3089.161400
23.46	0.006100	0.060816	10.445294	35.978598	-3548.429843	-3073.523547
23.97	0.006118	0.060839	10.445398	34.219591	-3505.541798	-3071.237694
24.48	0.006117	0.060825	10.444384	34.791664	-3542.098067	-3093.547000
24.99	0.006129	0.060851	10.443523	38.856936	-3655.533096	-3112.485697
25.50	0.006112	0.060845	10.443192	38.842550	-3662.850996	-3119.782180
26.02	0.006112	0.060895	10.443504	35.944205	-3588.918941	-3112.901536
26.53	0.006099	0.060921	10.443447	31.011863	-3476.708795	-3114.170868
27.04	0.006109	0.061007	10.443023	29.272479	-3446.449598	-3123.500856
27.55	0.006116	0.061059	10.443023	30.026994	-3463.812657	-3123.495487
28.06	0.006145	0.061140	10.443351	34.059836	-3549.075157	-3116.272392
28.57	0.006135	0.061143	10.443389	38.212334	-3643.787192	-3115.435757
29.08	0.006134	0.061162	10.442596	41.911152	-3747.229460	-3132.889113
29.59	0.006111	0.061115	10.442661	42.263001	-3753.835355	-3131.464414
30.10	0.006097	0.061099	10.442613	42.001404	-3748.916148	-3132.516257
30.61	0.006082	0.061030	10.442203	40.591939	-3725.916403	-3141.526513
31.12	0.006094	0.061021	10.442127	41.068470	-3738.648845	-3143.208121
31.63	0.006102	0.060972	10.442132	40.335919	-3721.670424	-3143.098100
32.14	0.006110	0.060959	10.442259	41.769512	-3751.734732	-3140.296933
32.65	0.006099	0.060874	10.442527	40.741061	-3721.895389	-3134.416339
33.16	0.006093	0.060816	10.443159	40.615691	-3704.413584	-3120.493317
33.67	0.006075	0.060731	10.443777	39.054143	-3654.225984	-3106.908470
34.18	0.006085	0.060693	10.444472	37.447591	-3601.200765	-3091.605024
34.69	0.006087	0.060649	10.445549	36.186006	-3547.330067	-3067.920088
35.20	0.006113	0.060640	10.445763	34.630684	-3506.605016	-3063.224908
35.71	0.006118	0.060632	10.445430	33.067270	-3478.282222	-3070.537984
36.22	0.006130	0.060617	10.445012	33.397790	-3495.525164	-3079.728352
36.73	0.006115	0.060600	10.444925	34.061403	-3512.805412	-3081.640091
37.24	0.006109	0.060590	10.445021	35.694258	-3548.183052	-3079.531829
37.75	0.006096	0.060569	10.445228	37.212342	-3578.360051	-3074.982873
38.26	0.006100	0.060566	10.445726	37.751209	-3579.268840	-3064.017019
38.77	0.006101	0.060553	10.445139	36.370303	-3561.037584	-3076.948862
39.28	0.006117	0.060546	10.444950	35.707161	-3550.119482	-3081.095667
39.79	0.006114	0.060506	10.444363	33.701377	-3517.492805	-3094.017063
40.30	0.006118	0.060487	10.444310	34.402481	-3534.839913	-3095.169318
40.81	0.006098	0.060444	10.445164	35.747814	-3546.133664	-3076.400903
41.32	0.006096	0.060444	10.446050	37.405774	-3563.849902	-3056.894072
41.83	0.006079	0.060426	10.446361	37.187398	-3551.658737	-3050.060092
42.34	0.006091	0.060453	10.446426	36.513501	-3534.648701	-3048.631950
42.85	0.006096	0.060457	10.446787	33.968571	-3467.729185	-3040.680092
43.36	0.006107	0.060497	10.446361	32.944299	-3453.992180	-3050.067842
43.87	0.006096	0.060507	10.445969	33.052580	-3465.522162	-3058.688666
44.38	0.006101	0.060555	10.445698	35.559451	-3529.468117	-3064.639740
44.89	0.006084	0.060546	10.445350	37.975318	-3593.118694	-3072.307353
45.40	0.006088	0.060558	10.446411	39.529735	-3604.417926	-3048.952982
45.91	0.006079	0.060518	10.446556	38.250845	-3571.649325	-3045.777430
46.42	0.006095	0.060501	10.446131	37.217654	-3557.658869	-3055.119279
46.93	0.006091	0.060448	10.446080	35.004974	-3507.900773	-3056.242046
47.44	0.006103	0.060429	10.445708	35.178394	-3520.477533	-3064.431037
47.95	0.006082	0.060383	10.446022	36.333937	-3539.820658	-3057.508478
48.46	0.006088	0.060392	10.447173	38.659148	-3566.801048	-3032.186885
48.97	0.006066	0.060364	10.448771	39.011842	-3538.077240	-2997.042448
49.48	0.006068	0.060371	10.455518	39.531824	-3394.444067	-2848.611989
49.99	0.006060	0.060300	10.477705	38.336183	-2855.200419	-2360.479291
50.50	0.006071	0.060180	10.510220	38.744929	-2114.713046	-1645.149134
51.01	0.006064	0.059878	10.537941	39.528241	-1493.427325	-1035.301111
51.53	0.006075	0.059447	10.557710	42.620167	-1108.664486	-600.379618
52.04	0.006067	0.058810	10.563894	45.128702	-1023.784068	-464.327916
52.55	0.006071	0.058068	10.565628	47.021976	-1027.373004	-426.177833
53.06	0.006062	0.057187	10.566813	46.136931	-979.679618	-400.117200
53.57	0.006075	0.056322	10.567992	44.275379	-909.628560	-374.172152
54.08	0.006070	0.055439	10.568655	40.300277	-802.843408	-359.596797
54.59	0.006082	0.054649	10.569052	37.513819	-729.529969	-350.849368
55.10	0.006073	0.053902	10.569216	34.495566	-656.286194	-347.258274
55.61	0.006078	0.053298	10.569021	33.443737	-636.571117	-351.548635
56.12	0.006064	0.052752	10.569532	31.514674	-580.362815	-340.290701
56.63	0.006070	0.052364	10.569780	30.631885	-554.320575	-334.833664
57.14	0.006054	0.052032	10.569474	28.655890	-515.900391	-341.574467
57.65	0.006064	0.051839	10.569533	27.580509	-489.778286	-340.270287
58.16	0.006058	0.051673	10.569824	25.294224	-430.449579	-333.879889
58.67	0.006067	0.051572	10.570322	24.671908	-404.634486	-322.919899
59.18	0.006055	0.051452	10.570394	23.104782	-366.901469	-321.338031
59.69	0.006064	0.051375	10.570219	23.569448	-381.639001	-325.192835
60.20	0.006052	0.051270	10.570202	22.849984	-365.459452	-325.557480
60.71	0.006063	0.051223	10.569693	23.286309	-387.248569	-336.761155
61.22	0.006054	0.051152	10.569659	22.179621	-362.543176	-337.495844
61.73	0.006064	0.051166	10.569650	21.852783	-355.230839	-337.697464
62.24	0.006055	0.051152	10.569969	20.051491	-306.417920	-330.688377
62.75	0.006061	0.051203	10.570944	20.989487	-305.525557	-309.240096
63.26	0.006049	0.051221	10.571313	21.203191	-301.932498	-301.120025
63.77	0.006053	0.051283	10.571230	22.983121	-344.815260	-302.941377
64.28	0.006070	0.051298	10.570617	23.938975	-380.945284	-316.416819
64.79	0.006178	0.051334	10.570014	25.088156	-421.315244	-329.691561
65.30	0.006447	0.051296	10.570390	24.101266	-389.924175	-321.418151
65.81	0.007059	0.051275	10.570794	23.480333	-366.311014	-312.528235
66.32	0.008097	0.051194	10.571065	22.391258	-334.989428	-306.564950
66.83	0.009515	0.051158	10.571368	22.816691	-337.799622	-299.903693
67.34	0.011209	0.051099	10.571201	22.740734	-339.894290	-303.569727
67.85	0.015031	0.051091	10.571382	23.764727	-359.306208	-299.601424
68.36	0.041216	0.051070	10.572263	23.003022	-321.439179	-280.205833
68.87	0.135284	0.051104	10.572132	23.172572	-328.367980	-283.092174
69.38	0.353346	0.051109	10.571028	21.633264	-318.404203	-307.388669
69.89	0.773083	0.051163	10.570566	21.722632	-331.121726	-317.557581
70.40	1.393826	0.051171	10.571276	21.057504	-299.436387	-301.938034
70.91	2.024174	0.051206	10.571414	22.223337	-323.087364	-298.898801
71.42	2.471016	0.051174	10.571128	22.336249	-332.264099	-305.173145
71.93	2.731460	0.051163	10.570704	23.050886	-358.494128	-314.501700
72.44	2.884022	0.051101	10.570253	22.343956	-352.627818	-324.428974
72.95	2.968447	0.051094	10.570512	22.225887	-343.952606	-318.746261
73.46	3.014772	0.051048	10.571397	20.976983	-294.783255	-299.267522
73.97	3.055911	0.051045	10.570824	21.153191	-312.057794	-311.876512
74.48	3.098824	0.050997	10.571790	20.530946	-275.447558	-290.617431
74.99	3.132393	0.050973	10.572358	21.557197	-285.972098	-278.121855
75.50	3.154535	0.050906	10.571743	21.210000	-292.156115	-291.644755
76.01	3.170039	0.050883	10.572755	22.039498	-287.930278	-269.399115
76.52	3.179567	0.050845	10.573132	21.062836	-256.752051	-261.104153
77.03	3.183780	0.050874	10.572754	21.004535	-264.120123	-269.412795
77.55	3.186048	0.050884	10.572889	20.419389	-247.539136	-266.445087
78.06	3.187691	0.050963	10.572584	21.623566	-282.292477	-273.154478
78.57	3.188980	0.050988	10.571495	21.476562	-304.030172	-297.118156
79.08	3.189350	0.051036	10.571533	22.812472	-333.893227	-296.270018
79.59	3.189553	0.051041	10.572563	22.619720	-305.702033	-273.610851
80.10	3.189230	0.051070	10.572765	23.359260	-318.081475	-269.180408
80.61	3.188426	0.051059	10.572865	22.372739	-293.053564	-266.968750
81.12	3.187652	0.051089	10.572688	22.780870	-306.533207	-270.865082
81.63	3.185826	0.051084	10.572909	22.067331	-285.008660	-266.000998
82.14	3.173971	0.051113	10.573064	23.519073	-314.846618	-262.585415
82.65	3.123832	0.051101	10.573844	23.051052	-286.080737	-245.422552
83.16	2.998847	0.051137	10.573817	24.645359	-323.407138	-246.019704
83.67	2.741823	0.051123	10.573441	24.403568	-326.508144	-254.287142
84.18	2.318202	0.051159	10.573473	25.142680	-342.787217	-253.586012
84.69	1.809857	0.051155	10.573395	24.469581	-329.102212	-255.312085
85.20	1.350210	0.051190	10.573513	25.123537	-341.424849	-252.706789
85.71	1.001730	0.051195	10.574024	24.513715	-315.616859	-241.479222
86.22	0.758304	0.051229	10.574782	25.194051	-313.794957	-224.802096
86.73	0.598218	0.051195	10.574011	24.716416	-320.576724	-241.759442
87.24	0.495886	0.051188	10.573123	25.216301	-352.566785	-261.298169
87.75	0.422241	0.051109	10.573914	23.919523	-304.478147	-243.901567
88.26	0.360982	0.051045	10.574682	23.740245	-282.626001	-226.993378
88.77	0.074298	0.050953	10.574291	22.343003	-259.485520	-235.600988
89.28	0.074298	0.050982	10.573765	23.124186	-289.600346	-247.174021
89.79	0.074298	0.051081	10.573226	23.486872	-310.376107	-259.028051
90.30	0.074298	0.051229	10.573512	25.369249	-347.101310	-252.726112
90.81	0.074298	0.051270	10.573824	25.354032	-339.568971	-245.875115
91.32	0.074298	0.051277	10.574549	26.337267	-345.489767	-229.932562
91.83	0.074298	0.051225	10.574814	25.348173	-316.587459	-224.081583
92.34	0.074298	0.051233	10.573911	25.806445	-347.963239	-243.948097
92.85	0.074298	0.051194	10.573473	24.971826	-338.853416	-253.585231
93.36	0.074298	0.051193	10.573326	25.683146	-358.627502	-256.828268
93.87	0.074298	0.051121	10.574034	24.657566	-318.688440	-241.250462
94.38	0.074298	0.051084	10.574633	25.090227	-314.825980	-228.065426
94.89	0.074298	0.050971	10.574893	23.606479	-274.685826	-222.356510
95.40	0.074298	0.050879	10.575149	23.520601	-266.792466	-216.712765
95.91	0.074298	0.050764	10.574898	22.108327	-240.082216	-222.245225
96.42	0.074298	0.050758	10.574845	22.598830	-252.588175	-223.403991
96.93	0.074298	0.050773	10.574282	22.371391	-260.348878	-235.801189
97.44	0.074298	0.050857	10.573777	23.664251	-301.749958	-246.904546
97.95	0.074298	0.050863	10.573409	23.435877	-304.983891	-255.004157
98.46	0.074298	0.050863	10.572555	22.446042	-301.884634	-273.783127
98.97	0.074298	0.050797	10.569830	15.667926	-208.700368	-333.731911
99.48	0.070941	0.050814	10.565842	1.006787	36.807403	-421.478439
99.99	0.067274	0.050867	10.559791	-28.075022	566.719863	-554.587132
100.50	0.063682	0.051035	10.554983	-66.941509	1350.525509	-660.363376
101.01	0.060043	0.051168	10.551086	-106.752207	2177.067102	-746.107093
101.52	0.056564	0.051315	10.548218	-141.162043	2903.024283	-809.203603
102.03	0.053195	0.051374	10.545738	-191.101620	3995.408667	-863.774209
102.54	0.050169	0.051440	10.544895	-284.484193	6125.615758	-882.306488
103.06	0.047497	0.051503	10.544847	-321.814652	6983.842669	-883.362917
103.57	0.045498	0.051719	10.544868	-331.900401	7216.494315	-882.903954
104.08	0.043513	0.052336	10.545347	-335.286349	7305.494845	-872.356471
104.59	0.042009	0.054311	10.546427	-336.522944	7358.868903	-848.596530
105.10	0.041117	0.059239	10.548022	-336.940415	7405.253021	-813.517547
105.61	0.039794	0.069643	10.549527	-336.986971	7441.044114	-780.398548
106.12	0.039028	0.087164	10.549304	-336.826561	7432.208388	-785.304611
106.63	0.038659	0.110807	10.549527	-336.546379	7430.898887	-780.401368
107.14	0.037799	0.135832	10.554014	-336.230578	7527.117207	-681.683676
107.65	0.037284	0.156246	10.560329	-335.969407	7666.742646	-542.759312
108.16	0.037208	0.168149	10.561495	-335.831794	7690.463143	-517.110431
108.67	0.036510	0.171349	10.567408	-335.820134	7826.566303	-387.024909
109.18	0.035948	0.167194	10.596552	-335.902734	8500.622220	254.146677
109.69	0.035906	0.157367	10.591914	-336.052939	8397.121393	152.118434
110.20	0.035083	0.143261	10.653358	-336.254950	9818.846981	1503.873833
110.71	0.034618	0.126142	10.653190	-336.492514	9820.444036	1500.180705
111.22	0.034023	0.106878	10.652542	-336.755190	9811.542182	1485.921188
111.73	0.033215	0.086793	10.652872	-337.027540	9825.419569	1493.178494
112.24	0.032358	0.067446	10.652882	-337.289363	9831.680691	1493.401733
112.75	0.031250	0.050433	10.652432	-337.519338	9826.594553	1483.500124
113.26	0.030074	0.036440	10.655104	-337.708257	9892.571586	1542.287563
113.77	0.028703	0.025639	10.655098	-337.854033	9895.794447	1542.160844
114.28	0.027200	0.017589	10.655092	-337.962635	9898.154683	1542.027529
114.79	0.025780	0.011827	10.655087	-338.040352	9899.835171	1541.924012
115.30	0.024426	0.007666	10.655088	-338.096495	9901.150883	1541.946239
115.81	0.023132	0.004704	10.655090	-338.136448	9902.102534	1541.976715
116.32	0.022310	0.002508	10.655090	-338.165987	9902.785647	1541.979714
116.83	0.022252	0.000923	10.655089	-338.187283	9903.244652	1541.949941
117.34	0.022245	-0.000315	10.655088	-338.204523	9903.630868	1541.939785
117.85	0.022228	-0.001225	10.655089	-338.219230	9903.985273	1541.954911
118.36	0.022171	-0.001961	10.655087	-338.236400	9904.347909	1541.923786
118.87	0.021628	-0.002480	10.655091	-338.258977	9904.950804	1542.003131
119.38	0.021431	-0.002883	10.655091	-338.291888	9905.717802	1542.012111
119.89	0.021376	-0.003102	10.655088	-338.333259	9906.594308	1541.939750
120.40	0.021371	-0.003221	10.655088	-338.382804	9907.728200	1541.933447
120.91	0.021020	-0.003196	10.655085	-338.429948	9908.758403	1541.880951
121.42	0.020885	-0.003126	10.655087	-338.471356	9909.741282	1541.909267
121.93	0.020698	-0.002945	10.655089	-338.500186	9910.459705	1541.961497
122.44	0.020588	-0.002759	10.655086	-338.528958	9911.050391	1541.893179
122.95	0.020576	-0.002518	10.655084	-339.658840	9937.018147	1541.853361
123.46	0.020475	-0.002325	10.655082	-339.546706	9934.385024	1541.803916
123.97	0.020065	-0.002135	10.655086	-339.436966	9931.943552	1541.884715
124.48	0.018831	-0.002064	10.656402	-339.395816	9961.347295	1570.836682
124.99	0.017868	-0.002053	10.656101	-339.389362	9954.268710	1564.226103
125.50	0.016786	-0.002171	10.655671	-339.457530	9945.905042	1554.751093
126.01	0.015663	-0.002315	10.655173	-339.541221	9936.364708	1543.812777
126.52	0.014942	-0.002562	10.655123	-339.684201	9938.501119	1542.711076
127.03	0.014320	-0.002789	10.655123	-339.815701	9941.529990	1542.712778
127.54	0.013950	-0.003075	10.657504	-339.981367	10000.256196	1595.094214
128.05	0.013852	-0.003315	10.655873	-340.120200	9965.832574	1559.208786
128.56	0.013744	-0.003571	10.655763	-340.268420	9966.709896	1556.790956
129.08	0.013722	-0.003751	10.655693	-340.372770	9967.494892	1555.248404
129.59	0.014242	-0.003906	10.655151	-340.462536	9957.060385	1543.323736
130.10	0.014639	-0.003941	10.655136	-340.483096	9957.186906	1542.992959
130.61	0.015072	-0.003932	10.655121	-340.477805	9956.725815	1542.669290
131.12	0.015367	-0.003805	10.655115	-340.404108	9954.892475	1542.538738
131.63	0.015622	-0.003653	10.655111	-340.315942	9952.767537	1542.447768
132.14	0.015753	-0.003429	10.655094	-340.186514	9949.396552	1542.074215
132.65	0.015661	-0.003227	10.655100	-340.069196	9946.822246	1542.194694
133.16	0.015416	-0.002988	10.657246	-339.930920	9993.134005	1589.408071
133.67	0.015026	-0.002806	10.657672	-339.902231	10002.302859	1598.784255
134.18	0.014539	-0.002616	10.657356	-339.873373	9994.357545	1591.838854
134.69	0.013892	-0.002513	10.657006	-339.898357	9986.855780	1584.134276
135.20	0.013293	-0.002429	10.655812	-339.941297	9960.311429	1557.870579
135.71	0.012641	-0.002444	10.656567	-340.059442	9980.431030	1574.468479
136.22	0.012056	-0.002465	10.655303	-340.194258	9954.393944	1546.671205
136.73	0.011554	-0.002573	10.655136	-340.407155	9955.437130	1542.991393
137.24	0.011170	-0.002656	10.655125	-340.606881	9959.776854	1542.745375
137.75	0.010917	-0.002796	10.655106	-340.844459	9964.816074	1542.335446
138.26	0.010724	-0.002884	10.655111	-341.052107	9969.709396	1542.443558
138.77	0.010710	-0.003014	10.655118	-341.287525	9975.277010	1542.585084
139.28	0.010786	-0.003076	10.655108	-341.419575	9978.101837	1542.380073
139.79	0.010845	-0.003153	10.655107	-341.609945	9982.451972	1542.349446
