Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
13.26	0.007020	0.097093	10.432964	43.692277	-4017.273142	-3344.786643
13.77	0.006999	0.097137	10.433733	39.968028	-3913.818182	-3327.879613
14.28	0.007004	0.097181	10.434756	38.636418	-3859.575441	-3305.377419
14.79	0.006986	0.097199	10.434818	35.266653	-3780.555353	-3303.994979
15.30	0.006987	0.097204	10.433621	35.686847	-3817.853832	-3330.347324
15.81	0.006960	0.097195	10.433178	34.171276	-3793.167324	-3340.078504
16.32	0.006942	0.097182	10.433829	35.442676	-3807.436338	-3325.771673
16.83	0.006863	0.097147	10.434337	33.507076	-3751.151763	-3314.584530
17.34	0.006793	0.097106	10.434785	34.066429	-3753.705440	-3304.737905
17.85	0.006666	0.097030	10.434179	33.039379	-3744.037661	-3318.068310
18.36	0.006569	0.096960	10.433910	34.880036	-3792.597854	-3323.971930
18.87	0.006462	0.096860	10.434532	34.967788	-3780.286184	-3310.300873
19.38	0.006407	0.096762	10.435269	36.612167	-3801.130831	-3294.076463
19.89	0.006329	0.096655	10.435964	36.618517	-3785.256986	-3278.794899
20.40	0.006302	0.096560	10.436434	37.539463	-3795.625273	-3268.462598
20.91	0.006248	0.096457	10.436675	36.804786	-3773.144594	-3263.150609
21.42	0.006225	0.096382	10.437618	38.973775	-3801.316196	-3242.395755
21.93	0.006186	0.096298	10.437960	37.271844	-3754.270836	-3234.890914
22.44	0.006186	0.096256	10.437622	38.253911	-3784.671043	-3242.325053
22.95	0.006161	0.096241	10.437450	36.255213	-3742.619711	-3246.100619
23.46	0.006183	0.096259	10.437536	36.127605	-3737.693772	-3244.203815
23.97	0.006172	0.096287	10.437378	34.849620	-3711.929465	-3247.689851
24.48	0.006189	0.096322	10.437371	36.221534	-3743.664225	-3247.836523
24.99	0.006174	0.096339	10.437967	35.323777	-3709.260217	-3234.731814
25.50	0.006187	0.096356	10.438251	37.484375	-3752.442079	-3228.479585
26.02	0.006165	0.096359	10.437572	36.491362	-3745.232373	-3243.407352
26.53	0.006179	0.096391	10.437550	37.189068	-3761.805475	-3243.895900
27.04	0.006161	0.096406	10.437968	36.217958	-3729.824999	-3234.713731
27.55	0.006176	0.096433	10.437977	37.347750	-3755.613603	-3234.505003
28.06	0.006167	0.096420	10.437784	35.855078	-3725.703303	-3238.750357
28.57	0.006179	0.096386	10.437481	38.270576	-3788.285658	-3245.407097
29.08	0.006168	0.096320	10.437424	37.075048	-3762.093569	-3246.674420
29.59	0.006184	0.096265	10.437575	38.275023	-3786.226035	-3243.344764
30.10	0.006161	0.096198	10.437300	37.423599	-3772.973874	-3249.399525
30.61	0.006175	0.096159	10.437353	36.155546	-3742.569498	-3248.241261
31.12	0.006164	0.096140	10.438147	35.344611	-3705.589149	-3230.772480
31.63	0.006185	0.096133	10.438811	36.281401	-3711.840902	-3216.165509
32.14	0.006174	0.096134	10.438813	33.966050	-3658.498926	-3216.124107
32.65	0.006190	0.096134	10.440097	37.479496	-3709.747813	-3187.860447
33.16	0.006172	0.096127	10.441089	33.196208	-3588.277886	-3166.044539
33.67	0.006191	0.096144	10.441860	37.030186	-3658.752254	-3149.081719
34.18	0.006171	0.096124	10.442423	32.554636	-3542.741202	-3136.694873
34.69	0.006183	0.096162	10.441983	36.381443	-3640.974323	-3146.368731
35.20	0.006180	0.096141	10.441619	32.849019	-3568.067620	-3154.389626
35.71	0.006198	0.096188	10.441685	36.264903	-3645.168260	-3152.928393
36.22	0.006184	0.096145	10.441799	35.027868	-3614.073167	-3150.430148
36.73	0.006198	0.096151	10.441896	37.092652	-3659.360905	-3148.290645
37.24	0.006178	0.096090	10.441940	37.320045	-3663.572529	-3147.314919
37.75	0.006191	0.096084	10.442387	38.873960	-3689.039229	-3137.485974
38.26	0.006169	0.096038	10.443266	38.451532	-3659.039229	-3118.144743
38.77	0.006188	0.096034	10.442545	39.693829	-3704.274929	-3134.016249
39.28	0.006176	0.096009	10.441538	38.886477	-3708.903391	-3156.159651
39.79	0.006197	0.096000	10.441675	39.174495	-3712.383116	-3153.154520
40.30	0.006184	0.095974	10.441895	38.514606	-3692.122545	-3148.318082
40.81	0.006193	0.095947	10.442169	39.051829	-3698.162244	-3142.282721
41.32	0.006178	0.095902	10.443071	38.363797	-3661.508948	-3122.427150
41.83	0.006189	0.095858	10.443472	38.854906	-3663.581611	-3113.620220
42.34	0.006170	0.095820	10.443982	37.748806	-3626.361888	-3102.404512
42.85	0.006189	0.095791	10.444601	37.986332	-3617.545077	-3088.778395
43.36	0.006177	0.095764	10.444389	36.496076	-3588.119720	-3093.433281
43.87	0.006185	0.095748	10.444046	37.479248	-3618.671253	-3100.987482
44.38	0.006171	0.095730	10.444179	36.672561	-3597.042731	-3098.069619
44.89	0.006177	0.095718	10.444422	37.988083	-3621.722349	-3092.724655
45.40	0.006156	0.095703	10.445711	37.831398	-3588.379186	-3064.359023
45.91	0.006169	0.095690	10.446376	38.619842	-3591.196219	-3049.733100
46.42	0.006157	0.095668	10.446030	37.856837	-3581.611270	-3057.344462
46.93	0.006177	0.095632	10.445980	38.498613	-3597.534152	-3058.440908
47.44	0.006158	0.095594	10.446384	37.436824	-3563.780572	-3049.558557
47.95	0.006171	0.095560	10.446197	38.457135	-3591.571179	-3053.663605
48.46	0.006150	0.095524	10.445793	38.046151	-3591.423114	-3062.546980
48.97	0.006160	0.095495	10.448645	38.898081	-3545.272351	-2999.816365
49.48	0.006145	0.095443	10.467134	38.626522	-3112.591716	-2593.043164
49.99	0.006162	0.095311	10.517615	39.568910	-1970.046780	-1482.470249
50.50	0.006147	0.094994	10.555053	39.276148	-1099.861891	-658.825090
51.01	0.006163	0.094407	10.564051	41.240512	-937.564162	-460.873825
51.53	0.006148	0.093423	10.566339	41.151065	-882.740388	-410.541279
52.04	0.006167	0.092081	10.567192	42.846150	-902.083436	-391.771071
52.55	0.006149	0.090473	10.567841	41.731428	-861.459648	-377.497544
53.06	0.006165	0.088780	10.568712	40.772824	-819.299634	-358.330452
53.57	0.006151	0.087169	10.568930	37.092918	-729.561861	-353.534609
54.08	0.006168	0.085745	10.568808	35.511966	-695.978225	-356.214450
54.59	0.006156	0.084561	10.569237	31.929620	-603.632412	-346.788490
55.10	0.006169	0.083627	10.569694	30.990523	-571.472848	-336.732560
55.61	0.006151	0.082891	10.569764	29.094777	-526.207156	-335.181241
56.12	0.006159	0.082328	10.569716	28.924067	-523.394515	-336.246801
56.63	0.006144	0.081899	10.569815	27.021597	-477.314281	-334.066150
57.14	0.006150	0.081582	10.569968	27.096899	-475.514523	-330.695829
57.65	0.006140	0.081365	10.569561	24.813725	-432.359745	-339.665502
58.16	0.006149	0.081242	10.569753	24.910960	-430.156768	-335.428939
58.67	0.006139	0.081164	10.569933	23.533779	-394.307326	-331.472888
59.18	0.006154	0.081130	10.570231	24.307866	-405.250586	-324.913871
59.69	0.006137	0.081091	10.570932	23.363102	-367.345741	-309.501912
60.20	0.006153	0.081045	10.570676	24.413945	-397.426015	-315.120637
60.71	0.006137	0.080981	10.570513	23.318388	-375.962337	-318.703178
61.22	0.006156	0.080911	10.570022	24.069123	-404.578246	-329.514988
61.73	0.006140	0.080839	10.570308	22.851764	-369.958373	-323.222373
62.24	0.006160	0.080799	10.571075	23.185995	-359.956708	-306.342507
62.75	0.006139	0.080763	10.570552	22.357246	-352.956852	-317.863440
63.26	0.006152	0.080756	10.570469	22.945051	-368.388142	-319.676074
63.77	0.006133	0.080752	10.570586	22.000848	-343.968271	-317.115167
64.28	0.006174	0.080763	10.570428	23.395364	-379.698483	-320.576842
64.79	0.006261	0.080777	10.570695	22.631988	-355.984462	-314.718550
65.30	0.006555	0.080794	10.570776	23.333697	-370.266374	-312.933611
65.81	0.007151	0.080801	10.570464	22.149213	-350.186503	-319.788898
66.32	0.008210	0.080805	10.570569	22.836159	-363.571669	-317.472720
66.83	0.009610	0.080800	10.571240	21.883400	-326.163713	-302.710306
67.34	0.011097	0.080806	10.571497	22.941413	-344.601933	-297.066177
67.85	0.012192	0.080795	10.571528	21.788797	-317.345410	-296.375832
68.36	0.012669	0.080795	10.571791	22.945534	-337.924693	-290.606232
68.87	0.012443	0.080785	10.571957	22.201341	-316.958897	-286.948258
69.38	0.011744	0.080762	10.571989	22.290376	-318.268897	-286.242794
69.89	0.010766	0.080725	10.571825	21.090441	-294.423230	-289.845153
70.40	0.009802	0.080693	10.571499	21.729471	-316.656187	-297.021088
70.91	0.008933	0.080670	10.571511	20.811320	-295.246607	-296.759664
71.42	0.008284	0.080656	10.571600	21.900325	-318.264866	-294.803920
71.93	0.007775	0.080641	10.571548	21.106201	-301.171374	-295.936158
72.44	0.007433	0.080642	10.571634	22.392429	-328.811899	-294.058889
72.95	0.007162	0.080639	10.571510	21.276208	-305.958003	-296.769055
73.46	0.006988	0.080656	10.571792	22.031765	-316.867611	-290.584836
73.97	0.006830	0.080665	10.572340	20.880851	-277.714641	-278.509024
74.48	0.006741	0.080678	10.572357	21.681389	-295.770546	-278.153983
74.99	0.006645	0.080669	10.572496	21.090393	-278.941507	-275.078115
75.50	0.006603	0.080663	10.572679	21.940607	-294.311593	-271.070232
76.01	0.006545	0.080655	10.572304	21.265792	-287.411884	-279.306523
76.52	0.006525	0.080669	10.571788	22.441944	-326.382963	-290.654623
77.03	0.006488	0.080685	10.572035	21.423605	-297.258234	-285.233668
77.55	0.006484	0.080706	10.572236	22.204139	-310.596874	-280.818060
78.06	0.006465	0.080730	10.571907	21.845355	-309.907581	-288.038927
78.57	0.006470	0.080743	10.571970	22.696084	-328.040185	-286.654905
79.08	0.006446	0.080748	10.572487	22.373168	-308.677211	-275.275231
79.59	0.006455	0.080756	10.572640	23.666108	-334.926254	-271.923228
80.10	0.006434	0.080748	10.571895	22.838864	-333.053764	-288.302137
80.61	0.006445	0.080737	10.571772	23.541901	-352.079641	-291.013340
81.12	0.006441	0.080715	10.571579	22.249995	-326.785510	-295.253549
81.63	0.006460	0.080704	10.571527	23.302273	-352.214587	-296.403958
82.14	0.006456	0.080697	10.571991	22.532320	-323.802566	-286.208647
82.65	0.006479	0.080710	10.572199	23.780165	-347.712644	-281.615706
83.16	0.006472	0.080734	10.572075	23.308850	-339.733133	-284.353409
83.67	0.006492	0.080777	10.572123	24.421042	-364.216771	-283.286337
84.18	0.006475	0.080811	10.572078	23.584505	-346.009198	-284.287196
84.69	0.006484	0.080847	10.572240	24.594954	-365.525472	-280.715841
85.20	0.006468	0.080865	10.572383	23.739626	-342.541183	-277.572795
85.71	0.006485	0.080872	10.572679	24.625607	-356.114345	-271.065425
86.22	0.006484	0.080861	10.572445	23.502266	-335.642839	-276.204517
86.73	0.006463	0.080796	10.572251	24.232808	-356.937065	-280.475522
87.24	0.006421	0.080732	10.572170	23.019026	-330.866043	-282.259158
87.75	0.006372	0.080639	10.572397	23.420274	-334.875179	-277.272672
88.26	0.006286	0.080539	10.572534	21.989273	-298.765958	-274.250635
88.77	0.006238	0.080458	10.572501	22.316118	-307.048501	-274.974337
89.28	0.006259	0.080474	10.572592	21.637173	-289.313476	-272.965466
89.79	0.006291	0.080583	10.572437	23.197658	-328.819526	-276.384475
90.30	0.006317	0.080691	10.572379	23.216911	-330.604202	-277.664128
90.81	0.006340	0.080715	10.572760	24.180021	-343.982848	-269.277553
91.32	0.006356	0.080613	10.573327	23.348194	-311.750931	-256.797105
91.83	0.006384	0.080510	10.573292	23.524776	-316.637406	-257.580840
92.34	0.006384	0.080416	10.572736	22.536014	-306.684984	-269.798986
92.85	0.006385	0.080358	10.572883	22.868468	-310.949435	-266.566650
93.36	0.006385	0.080344	10.572931	21.919071	-287.998806	-265.521321
93.87	0.006391	0.080379	10.572768	23.094527	-318.817692	-269.108279
94.38	0.006402	0.080422	10.572552	22.365526	-307.013204	-273.855741
94.89	0.006410	0.080438	10.572506	23.356638	-330.893314	-274.871709
95.40	0.006419	0.080410	10.572901	22.120564	-293.336602	-266.188574
95.91	0.006423	0.080383	10.572594	22.931859	-319.083180	-272.933493
96.42	0.006423	0.080383	10.572424	21.777801	-296.431644	-276.667549
96.93	0.006423	0.080410	10.572987	23.084410	-313.527780	-264.284378
97.44	0.006423	0.080426	10.572950	22.430552	-299.334152	-265.102787
97.95	0.006423	0.080427	10.572338	23.523794	-338.601736	-278.554305
98.46	0.006423	0.080389	10.569240	20.937288	-350.525223	-346.724133
98.97	0.006423	0.080332	10.562965	15.717527	-375.076963	-484.762647
99.48	0.006423	0.080299	10.556411	-0.296663	-157.587977	-628.947501
99.99	0.006423	0.080345	10.548765	-28.326088	311.288560	-797.169837
100.50	0.006423	0.080474	10.536949	-67.888501	949.487007	-1057.123053
101.01	0.006419	0.080696	10.527804	-106.667708	1631.264170	-1258.308240
101.52	0.006412	0.080961	10.523945	-137.090158	2242.583500	-1343.201076
102.03	0.006408	0.081252	10.522749	-154.507860	2615.934269	-1369.527698
102.54	0.006407	0.081538	10.523496	-160.816680	2778.385945	-1353.096863
103.06	0.006407	0.081833	10.524890	-156.933878	2721.164131	-1322.420277
103.57	0.006405	0.082104	10.526046	-145.491179	2484.424342	-1296.982262
104.08	0.006402	0.082360	10.526920	-127.300803	2085.843843	-1277.755602
104.59	0.006401	0.082561	10.527906	-105.965805	1617.457066	-1256.066128
105.10	0.006401	0.082706	10.530892	-82.899792	1155.344984	-1190.380564
105.61	0.006401	0.082788	10.535459	-62.600541	793.389724	-1089.909013
106.12	0.006401	0.082826	10.538334	-44.384643	440.384907	-1026.647055
106.63	0.006399	0.082862	10.539805	-30.740181	160.223909	-994.281201
107.14	0.006401	0.082938	10.540261	-18.816478	-103.757915	-984.267360
107.65	0.006399	0.083026	10.539942	-10.486136	-302.868554	-991.277613
108.16	0.006389	0.083136	10.540440	-2.432810	-476.770218	-980.323787
108.67	0.006388	0.083215	10.540112	2.278306	-592.787696	-987.544086
109.18	0.006388	0.083269	10.539970	7.447857	-715.055408	-990.659945
109.69	0.006388	0.083292	10.540514	9.751019	-755.517741	-978.683028
110.20	0.006388	0.083338	10.540413	13.039261	-833.549818	-980.913128
110.71	0.006388	0.083412	10.540390	14.428402	-866.066319	-981.427242
111.22	0.006388	0.083539	10.540169	16.978435	-929.850284	-986.276013
111.73	0.006385	0.083689	10.540344	17.834624	-945.528060	-982.430441
112.24	0.006383	0.083821	10.540511	19.436458	-978.550692	-978.756912
112.75	0.006383	0.083895	10.540261	19.507719	-985.946534	-984.247057
113.26	0.006383	0.083931	10.540164	20.983540	-1022.171554	-986.395373
113.77	0.006383	0.083921	10.540179	20.443750	-1009.392822	-986.058683
114.28	0.006383	0.083902	10.540196	21.501738	-1033.368975	-985.697748
114.79	0.006383	0.083867	10.539775	20.746861	-1025.686745	-994.945657
115.30	0.006383	0.083836	10.540024	20.819122	-1021.608224	-989.468384
115.81	0.006383	0.083789	10.540023	19.571810	-992.932483	-989.503646
116.32	0.006383	0.083747	10.540123	19.613398	-991.584835	-987.304904
116.83	0.006382	0.083704	10.540153	18.157870	-957.365177	-986.623902
117.34	0.006382	0.083679	10.540312	18.430341	-959.981376	-983.136437
117.85	0.006382	0.083650	10.540507	17.249883	-928.314679	-978.850582
118.36	0.006383	0.083627	10.540154	18.049027	-954.857870	-986.622210
118.87	0.006382	0.083582	10.540034	17.394091	-942.546253	-989.259539
119.38	0.006382	0.083551	10.540414	18.106245	-950.174700	-980.898475
119.89	0.006382	0.083503	10.540701	16.961942	-917.203154	-974.574011
120.40	0.006382	0.083477	10.540548	16.946703	-920.381452	-977.940424
120.91	0.006382	0.083435	10.540266	17.889279	-948.577464	-984.139129
121.42	0.006382	0.083406	10.540495	20.089149	-993.946499	-979.110889
121.93	0.006382	0.083351	10.540591	22.619210	-1049.978594	-977.003679
122.44	0.006382	0.083304	10.540845	27.366362	-1153.385540	-971.403408
122.95	0.006381	0.083256	10.541027	29.948847	-1208.632824	-967.396410
123.46	0.006381	0.083236	10.541025	28.617971	-1178.058282	-967.455330
123.97	0.006379	0.083239	10.540915	26.756333	-1137.734969	-969.869617
124.48	0.006379	0.083276	10.541002	25.432689	-1105.253492	-967.950705
124.99	0.006377	0.083312	10.541207	24.272013	-1073.807982	-963.441448
125.50	0.006376	0.083353	10.542586	23.571049	-1025.879713	-933.114599
126.01	0.006375	0.083375	10.549750	22.048439	-825.587889	-775.489557
126.52	0.006372	0.083380	10.568476	22.071451	-394.239679	-363.518983
127.03	0.006368	0.083348	10.581931	21.858331	-79.024960	-67.513882
127.54	0.006365	0.083287	10.574916	21.596178	-234.789895	-221.855339
128.05	0.006364	0.083169	10.570564	20.793028	-316.656632	-317.584460
128.56	0.006364	0.083016	10.581844	19.496094	-26.648939	-69.423464
129.08	0.006364	0.082827	10.587063	18.253447	122.308923	45.381457
129.59	0.006384	0.082628	10.576282	16.849418	-93.998594	-191.785870
130.10	0.006360	0.082446	10.571841	15.865732	-173.777825	-289.488008
130.61	0.006373	0.082300	10.582660	15.240269	90.130132	-51.479143
131.12	0.006356	0.082208	10.586367	14.841478	184.814868	30.084225
131.63	0.006378	0.082172	10.575875	14.686524	-53.606040	-200.749264
132.14	0.006371	0.082145	10.573969	14.573134	-94.964717	-242.691395
132.65	0.006389	0.082138	10.585801	14.542053	178.646983	17.625702
133.16	0.006375	0.082111	10.587073	14.426777	210.631631	45.604737
133.67	0.006385	0.082090	10.575182	14.335328	-61.500300	-215.991401
134.18	0.006367	0.082059	10.574939	14.202974	-64.073398	-221.352177
134.69	0.006387	0.082044	10.586399	14.136262	201.772695	30.774864
135.20	0.006376	0.082025	10.585792	14.256164	185.023238	17.430327
135.71	0.006402	0.082015	10.574241	14.644520	-90.326491	-236.699429
136.22	0.006409	0.081980	10.576309	14.673576	-43.293896	-191.196766
136.73	0.006683	0.081956	10.587139	14.633616	207.388517	47.053006
137.24	0.008708	0.081923	10.582967	14.491607	114.445284	-44.724343
137.75	0.018132	0.081933	10.572002	14.645375	-141.980335	-285.953508
138.26	0.047128	0.081958	10.576070	14.934215	-54.816563	-196.465046
138.77	0.114860	0.082019	10.587261	15.232391	196.417379	49.735820
139.28	0.241823	0.082087	10.582101	15.529198	70.595684	-63.768681
139.79	0.430412	0.082158	10.571283	15.832704	-185.887529	-301.764766
140.30	0.646794	0.082192	10.576833	15.981683	-61.335016	-179.682119
140.81	0.830692	0.082209	10.586144	16.175850	148.934946	25.159097
141.32	0.930035	0.082202	10.579078	16.022911	-10.500142	-130.285166
141.83	0.928325	0.082188	10.570998	16.083224	-198.237667	-308.044572
142.34	0.843238	0.082160	10.579890	16.534518	-3.555491	-112.426484
142.85	0.709173	0.082136	10.588812	16.494373	203.136169	83.856219
143.36	0.560866	0.082093	10.580264	16.309334	10.253156	-104.199051
143.87	0.424114	0.082030	10.572391	16.036558	-165.036629	-277.398654
144.38	0.311656	0.081929	10.581287	15.600006	50.175190	-81.693060
144.89	0.225372	0.081818	10.587011	15.121051	193.210341	44.231730
145.40	0.161473	0.081683	10.576146	14.536278	-43.895954	-194.785936
145.91	0.114947	0.081552	10.571730	14.096853	-135.629547	-291.940229
146.42	0.081167	0.081424	10.583479	13.661745	145.361469	-33.455811
146.93	0.056620	0.081328	10.588486	13.268005	269.903223	76.699221
147.44	0.038899	0.081252	10.577165	12.940836	16.329308	-172.370390
147.95	0.026224	0.081211	10.572694	12.771218	-82.882185	-270.733294
148.46	0.017231	0.081194	10.582580	12.699102	146.783449	-53.237644
148.97	0.010874	0.081216	10.584511	12.795401	189.102544	-10.754653
149.48	0.006191	0.081242	10.573643	12.903936	-64.042981	-249.848181
149.99	0.002581	0.081269	10.572461	13.024810	-94.086284	-275.852418
150.50	-0.000346	0.081260	10.585152	12.983942	199.531899	3.334038
151.01	-0.002769	0.081244	10.585907	12.945940	217.827454	19.951794
151.52	-0.004716	0.081209	10.572962	12.791103	-77.157572	-264.835905
152.03	-0.006205	0.081186	10.571817	12.693992	-101.323630	-290.020466
152.54	-0.007189	0.081188	10.582524	12.673398	146.080282	-54.472826
153.05	-0.007619	0.081218	10.580928	12.832321	105.610241	-89.587675
153.56	-0.007509	0.081269	10.564472	13.082838	-279.679230	-451.616262
154.07	-0.006860	0.081333	10.550627	13.360715	-605.386773	-756.208577
154.59	-0.005745	0.081386	10.544849	13.588378	-743.891600	-883.329870
155.10	-0.004279	0.081470	10.542244	13.953481	-812.375134	-940.639536
155.61	-0.002602	0.081570	10.541289	14.383311	-844.293444	-961.648120
156.12	-0.000860	0.081708	10.540814	14.979857	-868.970459	-972.088351
156.63	0.000758	0.081839	10.540454	15.547048	-890.343953	-980.021921
157.14	0.002113	0.081970	10.540489	16.139595	-903.167318	-979.242709
157.65	0.003051	0.082072	10.540610	16.599396	-910.951586	-976.571603
158.16	0.003513	0.082154	10.540779	17.031472	-917.019720	-972.872252
158.67	0.003433	0.082208	10.540337	17.273326	-932.771440	-982.587132
159.18	0.002862	0.082260	10.540050	17.649475	-948.053320	-988.904902
159.69	0.001819	0.082295	10.540447	17.815306	-942.716284	-980.172461
160.20	0.000465	0.082336	10.540439	18.050263	-948.301298	-980.340713
160.71	-0.001077	0.082364	10.539787	18.332052	-969.834377	-994.693541
161.22	-0.002633	0.082381	10.539600	18.629283	-980.987834	-998.806120
161.73	-0.004047	0.082367	10.539923	18.729420	-975.836231	-991.693122
162.24	-0.005187	0.082352	10.539799	18.731047	-978.728687	-994.416521
162.75	-0.005933	0.082316	10.539570	18.606651	-981.162090	-999.469305
163.26	-0.006231	0.082307	10.539418	18.577074	-983.988010	-1002.814431
163.77	-0.006053	0.082294	10.539258	17.365277	-959.770753	-1006.322790
164.28	-0.005445	0.082296	10.539709	18.754586	-981.360559	-996.410190
164.79	-0.004480	0.082289	10.539941	17.996490	-958.545692	-991.293672
165.30	-0.003267	0.082289	10.539856	18.949548	-982.442055	-993.160755
165.81	-0.001932	0.082283	10.539898	17.683604	-952.350274	-992.254367
166.32	-0.000614	0.082298	10.539826	18.110392	-963.815412	-993.819352
166.83	0.000555	0.082319	10.539644	17.218798	-947.503172	-997.837155
167.34	0.001478	0.082351	10.539443	18.141212	-973.373294	-1002.259918
167.85	0.002058	0.082383	10.539623	17.725751	-959.653581	-998.295536
168.36	0.002296	0.082412	10.540070	18.811476	-974.329742	-988.454228
168.87	0.002133	0.082401	10.540629	17.698309	-935.825012	-976.167932
169.38	0.001679	0.082387	10.540502	18.228322	-950.956240	-978.963370
169.89	0.000957	0.082361	10.540724	16.669997	-909.950825	-974.066664
170.40	0.000085	0.082355	10.540706	16.232133	-900.296550	-974.472271
170.91	-0.000851	0.082354	10.540550	1.700789	-569.379446	-977.896283
171.42	-0.001741	0.082358	10.540145	-77.395529	1242.036666	-986.819184
171.93	-0.002494	0.082367	10.540160	-213.089081	4366.017518	-986.474155
172.44	-0.003056	0.082370	10.540617	-290.247847	6152.711699	-976.433545
172.95	-0.003368	0.082302	10.541009	-318.718068	6817.139689	-967.797625
173.46	-0.003408	0.082008	10.541704	-329.137638	7073.028352	-952.502958
173.97	-0.003268	0.081118	10.543792	-333.296945	7216.909720	-906.586237
174.48	-0.002838	0.079067	10.544783	-335.125148	7281.856071	-884.778288
174.99	-0.002303	0.075161	10.546149	-336.002079	7333.546116	-854.727050
175.50	-0.001743	0.069007	10.550615	-336.451579	7446.891683	-756.476511
176.01	-0.001070	0.060774	10.557500	-336.692645	7611.242302	-604.995077
176.52	-0.000546	0.051227	10.556595	-336.822831	7593.359937	-624.911862
177.03	-0.000112	0.041352	10.550176	-336.890212	7446.870959	-766.128040
177.54	0.000245	0.032077	10.549271	-336.921065	7426.715064	-786.032322
178.05	0.000391	0.024001	10.550109	-336.937671	7446.429211	-767.591541
178.56	0.000345	0.017402	10.550109	-336.958491	7446.900706	-767.598956
179.07	0.000274	0.012240	10.549866	-337.000682	7442.257485	-772.954613
179.58	0.000008	0.008324	10.548399	-337.076800	7410.174346	-805.230314
180.09	-0.000269	0.005396	10.549975	-337.203903	7449.446283	-770.559628
180.61	-0.000558	0.003240	10.549981	-337.398107	7454.068397	-770.415010
181.12	-0.000894	0.001640	10.549997	-337.700548	7461.391600	-770.070545
181.63	-0.001076	0.000475	10.549975	-338.162668	7471.525826	-770.550934
182.14	-0.001290	-0.000387	10.549966	-338.907120	7488.465785	-770.738930
182.65	-0.001350	-0.001019	10.549974	-340.132594	7516.854993	-770.567967
183.16	-0.001400	-0.001496	10.549976	-342.298814	7566.760921	-770.529557
183.67	-0.001349	-0.001845	10.549974	-346.728192	7668.675991	-770.575034
184.18	-0.001275	-0.002097	10.549974	-360.928560	7995.568347	-770.570527
184.69	-0.001179	-0.002267	10.549972	-157.856012	3320.856640	-770.619290
185.20	-0.001095	-0.002378	10.549970	-314.786906	6933.303816	-770.665383
185.71	-0.000957	-0.002422	10.549976	-324.319808	7152.900009	-770.520342
186.22	-0.000901	-0.002412	10.549979	-327.766045	7232.290385	-770.463889
186.73	-0.000884	-0.002341	10.549979	-329.510749	7272.446664	-770.469818
187.24	-0.000735	-0.002235	10.549978	-330.400870	7292.911803	-770.493783
187.75	-0.000880	-0.002109	10.549972	-330.745036	7300.699641	-770.622336
188.26	-0.000812	-0.001983	10.549974	-330.519157	7295.562341	-770.562839
188.77	-0.000824	-0.001850	10.549974	-329.611010	7274.651490	-770.568197
189.28	-0.000805	-0.001753	10.549975	-327.191400	7218.964977	-770.556681
189.79	-0.000793	-0.001663	10.549971	-320.852351	7072.955089	-770.639799
190.30	-0.000716	-0.001607	10.549966	-286.888194	6291.006793	-770.739992
190.81	-0.000697	-0.001575	10.549966	-395.871857	8799.768131	-770.745056
191.32	-0.000559	-0.001580	10.549966	-359.144666	7954.320449	-770.745342
