Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
42.34	0.006320	0.063303	10.444541	40.511273	-3672.452893	-3090.102854
42.85	0.006346	0.063293	10.445109	39.254288	-3630.412743	-3077.602137
43.36	0.006345	0.063267	10.444560	35.989733	-3567.915308	-3089.670461
43.87	0.006361	0.063235	10.443455	36.003405	-3593.728744	-3113.993814
44.38	0.006353	0.063189	10.443021	35.661816	-3595.867826	-3123.535117
44.89	0.006355	0.063136	10.444452	37.978717	-3616.204546	-3092.058579
45.40	0.006330	0.063070	10.445335	39.328468	-3626.905590	-3072.627766
45.91	0.006342	0.063034	10.445618	40.987470	-3658.569806	-3066.403107
46.42	0.006331	0.063002	10.445990	39.876609	-3624.414012	-3058.214648
46.93	0.006355	0.063007	10.445085	38.559574	-3614.983055	-3078.138613
47.44	0.006347	0.063018	10.444303	36.145737	-3577.434779	-3095.325519
47.95	0.006363	0.063029	10.445123	36.668973	-3570.583426	-3077.300462
48.46	0.006340	0.063026	10.445752	37.308481	-3570.791305	-3063.456069
48.97	0.006342	0.063002	10.446901	39.687495	-3599.053739	-3038.176024
49.48	0.006315	0.062952	10.452676	40.493570	-3484.420842	-2911.126856
49.99	0.006318	0.062887	10.472046	41.682859	-3065.055598	-2484.977135
50.50	0.006309	0.062747	10.505736	40.180425	-2253.489102	-1743.811022
51.01	0.006331	0.062517	10.536259	41.290404	-1575.093902	-1072.312842
51.53	0.006323	0.062105	10.557705	41.930432	-1095.198249	-600.483839
52.04	0.006343	0.061514	10.562669	45.983888	-1074.039114	-491.291938
52.55	0.006330	0.060749	10.564926	48.016495	-1068.766266	-441.629020
53.06	0.006338	0.059879	10.566940	50.429723	-1077.865140	-397.317438
53.57	0.006322	0.058936	10.568453	48.449340	-997.383928	-364.032379
54.08	0.006337	0.058009	10.569141	45.673070	-917.615157	-348.903466
54.59	0.006323	0.057120	10.569529	39.771279	-772.803557	-340.361819
55.10	0.006339	0.056322	10.570036	36.502235	-685.852911	-329.202682
55.61	0.006330	0.055606	10.570469	33.614954	-609.416303	-319.689963
56.12	0.006337	0.055014	10.570324	33.031528	-599.320944	-322.871159
56.63	0.006324	0.054523	10.570845	31.519763	-552.516965	-311.420805
57.14	0.006325	0.054149	10.570596	31.553706	-559.029717	-316.888006
57.65	0.006314	0.053891	10.570719	28.654316	-489.455638	-314.187402
58.16	0.006322	0.053728	10.571142	26.404091	-427.892835	-304.874046
58.67	0.006309	0.053624	10.570900	23.749489	-372.356881	-310.189279
59.18	0.006332	0.053565	10.570658	23.256331	-366.588496	-315.515838
59.69	0.006314	0.053516	10.570239	22.446733	-357.620555	-324.738869
60.20	0.006329	0.053482	10.569758	24.426690	-414.286377	-335.315665
60.71	0.006312	0.053435	10.570061	23.666397	-389.813888	-328.666188
61.22	0.006321	0.053419	10.570650	24.823110	-402.858112	-315.709367
61.73	0.006308	0.053420	10.571180	23.035201	-349.463096	-304.035514
62.24	0.006320	0.053435	10.570969	22.477933	-341.510970	-308.686766
62.75	0.006308	0.053430	10.570816	21.236640	-316.448997	-312.037035
63.26	0.006324	0.053419	10.571070	22.486968	-339.388989	-306.464183
63.77	0.006310	0.053375	10.570965	22.603186	-344.480063	-308.768610
64.28	0.006345	0.053335	10.571320	24.923286	-389.710804	-300.968371
64.79	0.006429	0.053288	10.571917	24.643393	-369.489408	-287.825136
65.30	0.006730	0.053265	10.571591	24.808353	-380.804402	-294.996281
65.81	0.007327	0.053242	10.571289	23.085620	-348.111013	-301.638628
66.32	0.008402	0.053248	10.571508	22.565535	-331.099295	-296.831393
66.83	0.009828	0.053256	10.572064	21.406251	-291.573078	-284.583356
67.34	0.011341	0.053274	10.572230	22.967747	-323.700309	-280.941461
67.85	0.012457	0.053274	10.571636	22.469224	-325.933249	-294.018319
68.36	0.012938	0.053280	10.570798	24.298331	-387.346251	-312.435934
68.87	0.012712	0.053258	10.570941	23.261071	-360.175230	-309.294088
69.38	0.011994	0.053244	10.571362	22.665949	-336.775401	-300.040905
69.89	0.011015	0.053223	10.571405	21.272522	-303.703754	-299.091351
70.40	0.010034	0.053234	10.571330	20.973314	-298.550897	-300.746196
70.91	0.009159	0.053243	10.571261	19.959535	-276.796761	-302.255954
71.42	0.008493	0.053275	10.571707	21.873194	-310.563156	-292.444672
71.93	0.007977	0.053307	10.571732	22.486072	-324.089625	-291.889719
72.44	0.007630	0.053329	10.572006	23.905092	-350.435827	-285.861850
72.95	0.007357	0.053342	10.571909	23.035188	-332.650229	-287.997922
73.46	0.007179	0.053357	10.572547	23.272131	-323.395851	-273.967200
