Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
42.34	0.006123	0.057366	10.440055	38.755438	-3788.439976	-3188.794436
42.85	0.006124	0.057304	10.440602	35.918210	-3710.513968	-3176.761888
43.36	0.006143	0.057294	10.440686	32.315977	-3625.648829	-3174.908494
43.87	0.006147	0.057260	10.439899	30.252136	-3596.300404	-3192.231864
44.38	0.006149	0.057277	10.439406	31.452088	-3635.279686	-3203.065185
44.89	0.006139	0.057245	10.439626	33.484180	-3676.997347	-3198.238029
45.40	0.006140	0.057270	10.439800	37.560189	-3766.810227	-3194.407680
45.91	0.006126	0.057260	10.440041	39.096290	-3796.609094	-3189.102390
46.42	0.006136	0.057296	10.440300	39.577427	-3801.701702	-3183.395173
46.93	0.006136	0.057282	10.440842	36.588284	-3720.387530	-3171.466460
47.44	0.006146	0.057313	10.441026	34.693719	-3672.543160	-3167.429413
47.95	0.006139	0.057284	10.441353	33.872504	-3646.103325	-3160.241025
48.46	0.006144	0.057291	10.441706	36.654757	-3702.005340	-3152.471948
48.97	0.006124	0.057239	10.442980	37.963221	-3702.731409	-3124.432564
49.48	0.006123	0.057225	10.447593	40.478060	-3654.230376	-3022.944900
49.99	0.006108	0.057149	10.467978	40.596275	-3186.826201	-2574.489846
50.50	0.006119	0.057077	10.503297	39.732484	-2352.379591	-1797.474596
51.01	0.006123	0.056855	10.535879	38.570805	-1574.179355	-1080.654245
51.53	0.006135	0.056514	10.556013	40.498180	-1154.207044	-637.718126
52.04	0.006132	0.055943	10.559752	42.438915	-1112.647689	-555.458692
52.55	0.006138	0.055244	10.562781	45.606901	-1115.706428	-488.812000
53.06	0.006128	0.054376	10.565119	46.780123	-1088.803370	-437.386748
53.57	0.006124	0.053508	10.565815	45.908106	-1052.681838	-422.078489
54.08	0.006108	0.052619	10.566410	41.565218	-938.975723	-408.977260
54.59	0.006126	0.051854	10.566806	37.335286	-832.481593	-400.275206
55.10	0.006115	0.051125	10.566904	32.775693	-725.255110	-398.113462
55.61	0.006124	0.050548	10.567399	31.799649	-691.363197	-387.216327
56.12	0.006109	0.050011	10.567265	30.495458	-664.426708	-390.159640
56.63	0.006120	0.049616	10.567296	30.628896	-666.798300	-389.491807
57.14	0.006103	0.049259	10.567465	29.184584	-629.655040	-385.775689
57.65	0.006111	0.049039	10.567745	28.598290	-609.699888	-379.614537
58.16	0.006102	0.048838	10.567617	24.156191	-510.385786	-382.420457
58.67	0.006114	0.048745	10.567386	22.937255	-487.660274	-387.508561
59.18	0.006109	0.048627	10.567551	20.427499	-426.086910	-383.884061
