Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
104.08	0.000116	0.052459	10.524876	-138.739243	2315.809523	-1322.737096
104.59	0.000116	0.052624	10.525326	-116.001716	1802.793473	-1312.822157
105.10	0.000099	0.052693	10.527508	-92.404159	1309.899018	-1264.828113
105.61	0.000068	0.052735	10.530770	-68.964228	845.560312	-1193.055837
106.12	0.000058	0.052675	10.533030	-49.357916	446.344168	-1143.343585
106.63	0.000005	0.052620	10.535126	-32.031188	95.831545	-1097.229204
107.14	-0.000046	0.052490	10.536569	-19.117004	-168.163957	-1065.478879
107.65	-0.000055	0.052376	10.537651	-7.596699	-408.405435	-1041.677026
108.16	-0.000096	0.052186	10.538797	0.140033	-560.073839	-1016.466722
108.67	-0.000146	0.052004	10.539147	6.755978	-704.298285	-1008.766476
109.18	-0.000183	0.051753	10.539317	10.286887	-781.665691	-1005.033940
109.69	-0.000239	0.051539	10.539719	13.806009	-853.406389	-996.192856
110.20	-0.000239	0.051307	10.539216	14.837228	-888.737988	-1007.251766
110.71	-0.000239	0.051174	10.539284	17.117271	-939.657420	-1005.757595
111.22	-0.000239	0.051042	10.539545	17.760959	-948.454759	-1000.014939
111.73	-0.000239	0.050982	10.539282	19.924975	-1004.337460	-1005.803048
112.24	-0.000239	0.050865	10.539301	19.512795	-994.400018	-1005.374557
112.75	-0.000239	0.050788	10.539266	20.492436	-1017.761718	-1006.147878
113.26	-0.000239	0.050662	10.539636	19.736314	-991.833601	-998.018268
113.77	-0.000239	0.050606	10.539781	19.975777	-993.992330	-994.819226
114.28	-0.000239	0.050532	10.539927	19.429746	-978.058068	-991.609516
114.79	-0.000239	0.050545	10.540369	20.146345	-984.357865	-981.883450
115.30	-0.000239	0.050542	10.540455	19.657086	-971.108566	-979.988296
115.81	-0.000245	0.050602	10.540548	20.367780	-985.327083	-977.945580
116.32	-0.000245	0.050619	10.540486	19.470187	-966.100076	-979.314704
116.83	-0.000245	0.050652	10.540461	19.775050	-973.677518	-979.848504
117.34	-0.000245	0.050623	10.540029	18.181734	-946.978408	-989.367025
117.85	-0.000245	0.050612	10.540003	18.218346	-948.416800	-989.935176
118.36	-0.000245	0.050553	10.540645	17.211205	-910.433923	-975.818480
118.87	-0.000245	0.050546	10.540097	17.687277	-934.013603	-987.857415
119.38	-0.000198	0.050521	10.539682	16.576171	-918.012251	-996.991922
119.89	-0.000191	0.050564	10.540004	17.222696	-925.472105	-989.911152
120.40	-0.000183	0.050586	10.540085	16.177677	-899.554540	-988.135397
120.91	-0.000146	0.050649	10.540276	18.985531	-959.775704	-983.924196
121.42	-0.000133	0.050655	10.540597	19.906235	-973.569641	-976.864962
121.93	-0.000133	0.050693	10.541074	24.862260	-1076.665238	-966.381171
122.44	-0.000133	0.050670	10.541107	28.930450	-1169.539846	-965.643095
122.95	-0.000133	0.050681	10.540830	33.743415	-1286.715937	-971.732149
123.46	-0.000133	0.050668	10.540425	31.379400	-1241.650031	-980.653933
123.97	-0.000133	0.050708	10.540451	24.225800	-1076.362951	-980.068556
124.48	-0.000133	0.050718	10.540349	15.078086	-868.140384	-982.314715
124.99	-0.000133	0.050766	10.540367	15.411837	-875.426099	-981.935885
125.50	-0.000095	0.050750	10.540744	15.297644	-864.089918	-973.629760
126.01	-0.000088	0.050763	10.540473	15.387985	-872.413015	-979.585455
126.52	-0.000038	0.050715	10.540304	15.054723	-868.655623	-983.319221
127.03	-0.000030	0.050689	10.540619	14.874772	-857.240122	-976.381386
127.54	-0.000013	0.050544	10.541332	13.866904	-817.600574	-960.700348
128.05	0.000000	0.050245	10.541979	11.782880	-754.698102	-946.459535
128.56	0.000000	0.049446	10.542566	6.223128	-613.183023	-933.551786
129.08	0.000000	0.047959	10.543138	-4.123591	-361.819358	-920.973840
129.59	-0.000199	0.045439	10.544332	-21.659569	69.399458	-894.697018
130.10	-0.000186	0.041950	10.544469	-45.941551	631.522215	-891.682831
130.61	-0.000169	0.037541	10.545210	-76.627671	1354.986581	-875.389751
131.12	-0.000081	0.032631	10.551849	-110.801855	2294.787237	-729.325315
131.63	-0.000111	0.027490	10.555390	-146.577241	3200.000107	-651.414409
132.14	-0.000096	0.022515	10.544663	-181.202938	3749.670747	-887.411544
132.65	-0.000041	0.017875	10.542713	-213.496521	4448.078997	-930.317232
133.16	-0.000061	0.013800	10.542767	-241.854700	5102.118711	-929.130434
133.67	-0.000107	0.010283	10.542230	-266.335092	5653.272662	-940.936266
134.18	-0.000098	0.007430	10.541590	-286.187115	6095.485214	-955.029464
134.69	-0.000145	0.005131	10.544043	-302.189643	6520.430976	-901.064150
135.20	-0.000173	0.003394	10.542216	-307.265133	6595.134766	-941.254331
135.71	-0.000142	0.002053	10.542355	-310.727513	6678.055433	-938.184792
136.22	-0.000116	0.001108	10.540746	-315.430798	6749.215818	-973.581938
136.73	-0.000189	0.000370	10.540092	-325.794739	6972.705932	-987.970886
137.24	-0.000176	-0.000130	10.540086	-345.556345	7427.465635	-988.109884
137.75	-0.000152	-0.000527	10.540086	-398.266481	8640.835490	-988.109354
138.26	-0.000185	-0.000779	10.540075	-632.075419	14022.792825	-988.342517
138.77	-0.000186	-0.000977	10.540079	-707.630767	15762.142632	-988.255196
139.28	-0.000127	-0.001066	10.540073	-812.365402	18172.951201	-988.395334
139.79	-0.000185	-0.001140	10.540075	-1073.168331	24176.587019	-988.355636
140.30	-0.000135	-0.001144	10.540075	-1204.665438	27203.605308	-988.355759
140.81	-0.000150	-0.001180	10.540076	-11265.960359	258811.203363	-988.326431
141.32	-0.000125	-0.001163	10.540073	760.174912	-18026.376447	-988.383467
141.83	-0.000167	-0.001174	10.540073	601.030445	-14362.941150	-988.398619
142.34	-0.000116	-0.001119	10.540076	174.817929	-4551.611765	-988.338460
142.85	-0.000141	-0.001099	10.540071	-7.569319	-353.231595	-988.445193
143.36	-0.000104	-0.001036	10.540083	-89.969056	1543.861419	-988.178802
143.87	-0.000113	-0.001034	10.540084	-148.206673	2884.491888	-988.159315
144.38	-0.000075	-0.001005	10.540071	-153.377411	3003.234698	-988.431942
144.89	-0.000083	-0.001051	10.540070	-144.997469	2810.305990	-988.456082
145.40	-0.000062	-0.001060	10.540072	-143.403040	2773.653723	-988.407482
145.91	-0.000074	-0.001123	10.540075	-131.745416	2505.349328	-988.359690
146.42	-0.000061	-0.001128	10.540067	-130.832251	2484.156031	-988.524283
146.93	-0.000070	-0.001158	10.540067	-125.302942	2356.881670	-988.516229
147.44	-0.000056	-0.001128	10.540071	-130.856098	2484.784363	-988.448548
147.95	-0.000053	-0.001130	10.540097	-130.522466	2477.716184	-987.864855
148.46	-0.000061	-0.001102	10.540082	-135.576160	2593.697359	-988.201691
148.97	-0.000065	-0.001125	10.536278	-131.474136	2411.533872	-1071.893799
149.48	-0.000074	-0.001113	10.536364	-133.580935	2462.036130	-1069.981736
149.99	-0.000102	-0.001146	10.535096	-132.932230	2417.842115	-1097.893992
150.50	-0.000095	-0.001115	10.535105	-138.369704	2543.216189	-1097.698180
151.01	-0.000117	-0.001103	10.535110	-140.647136	2595.769522	-1097.576424
151.52	-0.000103	-0.001023	10.536397	-154.876391	2952.995924	-1069.270430
152.03	-0.000119	-0.000975	10.535110	-163.557713	3123.170109	-1097.569806
152.54	-0.000102	-0.000890	10.535110	-178.722251	3472.249391	-1097.572852
153.05	-0.000127	-0.000850	10.535105	-185.900425	3637.360669	-1097.694795
153.56	-0.000097	-0.000788	10.535097	-163.137262	3113.188450	-1097.858848
154.07	-0.000108	-0.000783	10.535090	-158.293698	3001.529176	-1098.013480
154.59	-0.000082	-0.000737	10.535089	-161.500053	3075.317080	-1098.033787
155.10	-0.000087	-0.000761	10.535108	-109.199416	1871.801567	-1097.626219
155.61	-0.000061	-0.000740	10.535095	-93.649411	1513.551471	-1097.906944
156.12	-0.000063	-0.000766	10.535114	-85.128145	1317.834938	-1097.487135
156.63	-0.000052	-0.000762	10.535091	-86.462260	1348.017762	-1097.990857
157.14	-0.000058	-0.000789	10.535079	-77.342983	1137.804487	-1098.268093
157.65	-0.000058	-0.000765	10.535069	-85.370890	1322.369733	-1098.491710
158.16	-0.000066	-0.000783	10.535071	-79.639425	1190.490652	-1098.437065
158.67	-0.000054	-0.000757	10.535065	-88.098923	1385.094579	-1098.561853
159.18	-0.000068	-0.000777	10.535064	-81.567224	1234.695238	-1098.601797
159.69	-0.000071	-0.000756	10.535067	12.815531	-937.882031	-1098.524091
160.20	-0.000084	-0.000783	10.535070	53.677388	-1878.451908	-1098.470585
160.71	-0.000083	-0.000767	10.535073	557.126903	-13467.611765	-1098.398321
161.22	-0.000113	-0.000789	10.535075	826.415451	-19666.492499	-1098.351081
161.73	-0.000094	-0.000767	10.535067	2204.435065	-51388.220157	-1098.529959
162.24	-0.000119	-0.000788	10.535067	-Inf	Inf	-1098.533841
162.75	-0.000094	-0.000772	10.535071	-Inf	Inf	-1098.445855
163.26	-0.000104	-0.000799	10.535068	-Inf	Inf	-1098.494688
163.77	-0.000077	-0.000789	10.535065	-163.894865	3129.890655	-1098.562416
164.28	-0.000087	-0.000815	10.535066	-146.082145	2719.858830	-1098.552023
164.79	-0.000070	-0.000822	10.535082	-124.450226	2222.283674	-1098.185507
165.30	-0.000077	-0.000873	10.535067	136.744927	-3790.689853	-1098.519826
165.81	-0.000056	-0.000892	10.535068	13.089120	-944.163145	-1098.508044
166.32	-0.000068	-0.000949	10.535105	96.354468	-2860.055788	-1097.699915
166.83	-0.000057	-0.000932	10.535078	656.934372	-15765.026387	-1098.284643
167.34	-0.000052	-0.000957	10.535090	346.050836	-8608.307544	-1098.011640
167.85	-0.000063	-0.000908	10.535095	33.469485	-1412.692685	-1097.917115
168.36	-0.000079	-0.000914	10.535080	71.769842	-2294.689427	-1098.237265
168.87	-0.000054	-0.000833	10.535104	-85.567114	1327.694007	-1097.721656
169.38	-0.000100	-0.000820	10.535088	-130.724849	2366.840317	-1098.073931
169.89	-0.000083	-0.000724	10.535071	-113.738436	1975.444021	-1098.431530
170.40	-0.000086	-0.000708	10.535072	-69.310281	952.744999	-1098.410630
170.91	-0.000082	-0.000629	10.535073	-192.061777	3778.459528	-1098.394340
171.42	-0.000097	-0.000637	10.535075	-179.164378	3481.612637	-1098.349689
171.93	-0.000070	-0.000590	10.535080	-167.938129	3223.303917	-1098.239320
172.44	-0.000087	-0.000611	10.535075	-192.649103	3792.036225	-1098.340297
172.95	-0.000086	-0.000587	10.535078	-199.697855	3954.345131	-1098.293525
173.46	-0.000086	-0.000631	10.535088	-120.799857	2138.374583	-1098.069940
173.97	-0.000066	-0.000629	10.535093	-189.062675	3709.892279	-1097.945005
174.48	-0.000094	-0.000687	10.535077	-114.993131	2004.456691	-1098.307519
174.99	-0.000061	-0.000688	10.535073	-137.270907	2517.183734	-1098.402648
175.50	-0.000069	-0.000734	10.535082	-80.133921	1202.122756	-1098.199576
176.01	-0.000069	-0.000724	10.535104	-147.912988	2762.884152	-1097.712646
176.52	-0.000076	-0.000744	10.535127	-55.509465	636.313144	-1097.210434
177.03	-0.000061	-0.000714	10.535084	-116.498684	2039.275497	-1098.153454
177.54	-0.000085	-0.000700	10.535087	-43.816233	366.225089	-1098.082152
178.05	-0.000064	-0.000632	10.535098	-93.020166	1499.126884	-1097.849325
178.56	-0.000072	-0.000605	10.535098	15.494746	-998.843342	-1097.843657
179.07	-0.000064	-0.000547	10.535084	-47.521062	451.443515	-1098.144607
179.58	-0.000079	-0.000539	10.535089	43.473379	-1643.121065	-1098.052732
180.09	-0.000065	-0.000500	10.535078	-42.096616	326.423719	-1098.288558
180.61	-0.000076	-0.000521	10.535081	38.499642	-1528.811262	-1098.228168
181.12	-0.000069	-0.000516	10.535109	-12.713534	-349.255031	-1097.611539
181.63	-0.000079	-0.000572	10.535092	110.525269	-3186.556351	-1097.979965
182.14	-0.000073	-0.000593	10.535122	148.517463	-4060.416747	-1097.305621
182.65	-0.000086	-0.000652	10.535766	130.322025	-3626.719755	-1083.145650
183.16	-0.000072	-0.000665	10.535137	110.634178	-3188.025124	-1096.989541
183.67	-0.000082	-0.000721	10.535123	88.746519	-2684.493548	-1097.289877
184.18	-0.000072	-0.000719	10.535132	-29.478432	37.198020	-1097.105162
184.69	-0.000088	-0.000748	10.535124	5.637092	-771.319106	-1097.267120
185.20	-0.000056	-0.000725	10.535117	-66.540875	890.018671	-1097.433401
185.71	-0.000074	-0.000739	10.535094	-23.045515	-111.742169	-1097.922311
186.22	-0.000060	-0.000711	10.538149	-75.077761	1156.460601	-1030.730890
