Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
42.34	0.006045	0.061107	10.445258	34.949506	-3527.890817	-3074.332801
42.85	0.006025	0.061111	10.445778	33.698157	-3487.094602	-3062.894910
43.36	0.006057	0.061121	10.445832	33.871481	-3489.838891	-3061.706765
43.87	0.006029	0.061101	10.444849	31.619809	-3460.672688	-3083.328470
44.38	0.006047	0.061102	10.443952	35.292142	-3565.892949	-3103.059427
44.89	0.006030	0.061086	10.444455	35.630032	-3562.066550	-3091.989838
45.40	0.006047	0.061105	10.444994	36.792205	-3576.385275	-3080.128875
45.91	0.006029	0.061109	10.445247	36.617992	-3566.536467	-3074.559522
46.42	0.006054	0.061133	10.445419	36.676346	-3563.918472	-3070.780835
46.93	0.006036	0.061121	10.445296	33.952315	-3504.046562	-3073.484540
47.44	0.006050	0.061119	10.445483	35.769900	-3541.583006	-3069.379162
47.95	0.006027	0.061084	10.445929	34.904979	-3511.388693	-3059.569082
48.46	0.006037	0.061084	10.446240	37.111640	-3555.002185	-3052.717114
48.97	0.006013	0.061059	10.447626	37.017684	-3520.870203	-3022.221577
49.48	0.006025	0.061046	10.453923	38.096499	-3400.490891	-2883.701893
49.99	0.006006	0.060973	10.474902	37.095676	-2893.608047	-2422.160410
50.50	0.006026	0.060855	10.506708	38.343415	-2188.781301	-1722.424031
51.01	0.006010	0.060577	10.535240	39.335513	-1553.579078	-1094.716352
51.53	0.006029	0.060149	10.555248	42.600386	-1167.283810	-654.535397
52.04	0.006007	0.059509	10.561466	44.262999	-1062.162641	-517.751179
52.55	0.006031	0.058745	10.564350	46.143059	-1038.929686	-454.305711
53.06	0.006008	0.057867	10.565704	44.979661	-980.909746	-424.506758
53.57	0.006034	0.056999	10.565879	44.636600	-968.981035	-420.661037
54.08	0.006018	0.056144	10.566380	41.256341	-879.605293	-409.630711
54.59	0.006045	0.055390	10.567381	39.454026	-815.046757	-387.624255
55.10	0.006030	0.054702	10.567164	35.589391	-731.085187	-392.394739
55.61	0.006050	0.054133	10.566746	35.413600	-736.676062	-401.588003
56.12	0.006021	0.053642	10.567792	32.064391	-635.456766	-378.578245
56.63	0.006040	0.053264	10.568492	32.239889	-623.359048	-363.184492
57.14	0.006012	0.052947	10.568296	29.807643	-571.877193	-367.484324
57.65	0.006025	0.052721	10.568449	29.349479	-557.811571	-364.127679
58.16	0.006007	0.052522	10.568144	26.719270	-504.291337	-370.830089
58.67	0.006021	0.052400	10.568259	26.650604	-500.054190	-368.296055
59.18	0.006004	0.052277	10.568485	24.043309	-434.829799	-363.330641
59.69	0.006014	0.052198	10.568555	25.548513	-467.856364	-361.782736
60.20	0.005998	0.052106	10.568962	24.068714	-424.402339	-352.825971
60.71	0.006013	0.052042	10.568736	25.169673	-454.969422	-357.808597
61.22	0.005990	0.051965	10.568389	23.975028	-435.460435	-365.431561
61.73	0.006010	0.051943	10.569000	23.644793	-413.784168	-352.005952
62.24	0.005993	0.051905	10.569530	21.464643	-351.362519	-340.334587
62.75	0.006008	0.051898	10.569115	21.983505	-372.880877	-349.467599
63.26	0.005994	0.051868	10.568779	20.784959	-353.052838	-356.871894
63.77	0.006004	0.051860	10.569142	22.484118	-383.777206	-348.868919
64.28	0.006009	0.051835	10.569188	22.102932	-373.950989	-347.865940
64.79	0.006129	0.051834	10.569579	23.622986	-399.930932	-339.270136
65.30	0.006381	0.051809	10.569443	22.795719	-384.015266	-342.253694
65.81	0.006998	0.051814	10.569214	23.217174	-398.995364	-347.288746
66.32	0.008019	0.051780	10.569129	21.466305	-360.646330	-349.153972
66.83	0.009452	0.051769	10.569059	22.822538	-393.485439	-350.698443
67.34	0.010942	0.051729	10.569942	21.905815	-352.013000	-331.267597
67.85	0.012083	0.051694	10.569857	23.524188	-391.245591	-333.154593
68.36	0.012589	0.051642	10.569111	22.242409	-378.944197	-349.566265
68.87	0.012412	0.051620	10.569327	22.857249	-388.117255	-344.815493
69.38	0.011716	0.051580	10.568918	20.777626	-349.660398	-353.796842
69.89	0.010757	0.051581	10.568779	21.005562	-358.115273	-356.856835
70.40	0.009751	0.051554	10.568845	19.481079	-321.495000	-355.400049
70.91	0.008885	0.051552	10.568853	20.604077	-347.170747	-355.232852
71.42	0.008171	0.051514	10.569432	19.801429	-315.353001	-342.506731
71.93	0.007658	0.051495	10.570109	20.774494	-322.125004	-327.599465
72.44	0.007259	0.051466	10.570010	19.925687	-304.872728	-329.781022
72.95	0.007004	0.051492	10.570013	20.492132	-317.848163	-329.720022
73.46	0.006790	0.051517	10.570016	19.067640	-284.976034	-329.642941
73.97	0.006668	0.051603	10.569547	20.486995	-328.473873	-339.968746
74.48	0.006544	0.051667	10.569456	20.527292	-331.490407	-341.961382
74.99	0.006488	0.051757	10.569428	22.563022	-379.003828	-342.582957
75.50	0.006415	0.051800	10.569997	23.161107	-379.660611	-330.076365
76.01	0.006391	0.051851	10.569569	24.467084	-419.594786	-339.492390
76.52	0.006347	0.051865	10.569612	23.459405	-395.390930	-338.531409
77.03	0.006339	0.051894	10.569975	24.827802	-418.519011	-330.545353
77.55	0.006300	0.051882	10.570028	22.846765	-371.695561	-329.380959
78.06	0.006303	0.051885	10.569815	24.508267	-414.857415	-334.069074
78.57	0.006279	0.051842	10.570276	23.142854	-372.789205	-323.922504
79.08	0.006286	0.051813	10.570908	23.964142	-377.119222	-310.018624
79.59	0.006261	0.051758	10.571057	22.545751	-341.028063	-306.736922
80.10	0.006277	0.051726	10.570627	23.394317	-370.488486	-316.206072
