Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
42.34	0.006041	0.053444	10.439102	40.080704	-3836.309531	-3209.748231
42.85	0.006049	0.053399	10.439785	36.111073	-3729.193776	-3194.737370
43.36	0.006075	0.053386	10.439768	31.573847	-3625.126549	-3195.098112
43.87	0.006084	0.053362	10.439720	30.253542	-3595.838493	-3196.152084
44.38	0.006094	0.053363	10.439773	32.331717	-3642.453040	-3194.984190
44.89	0.006078	0.053341	10.439740	36.548256	-3740.293923	-3195.725953
45.40	0.006065	0.053349	10.439994	41.117822	-3839.612547	-3190.125350
45.91	0.006049	0.053365	10.440703	42.620975	-3857.879791	-3174.543484
46.42	0.006050	0.053412	10.440966	40.974153	-3813.905982	-3168.758507
46.93	0.006061	0.053457	10.441310	37.578496	-3727.802563	-3161.187790
47.44	0.006078	0.053520	10.441433	35.074647	-3667.315293	-3158.469610
47.95	0.006080	0.053524	10.441710	35.752672	-3676.544852	-3152.385272
48.46	0.006070	0.053519	10.441702	39.461278	-3762.084551	-3152.546335
48.97	0.006050	0.053453	10.442476	42.583355	-3816.120169	-3135.534859
49.48	0.006032	0.053381	10.447497	44.348054	-3740.942479	-3025.072215
49.99	0.006025	0.053274	10.468259	42.729099	-3224.834526	-2568.304150
50.50	0.006036	0.053158	10.503053	40.295951	-2366.365908	-1802.835010
51.01	0.006044	0.052935	10.533263	37.664186	-1609.036103	-1138.204049
51.53	0.006063	0.052593	10.556440	39.106668	-1107.709143	-628.310880
52.04	0.006065	0.052073	10.561103	43.209455	-1094.610676	-525.724860
52.55	0.006061	0.051426	10.563405	47.924037	-1150.066333	-475.098800
53.06	0.006046	0.050654	10.564857	50.625235	-1178.748462	-443.144392
53.57	0.006042	0.049861	10.566055	49.537863	-1126.085036	-416.785609
54.08	0.006041	0.049061	10.567245	44.587908	-984.706750	-390.618076
54.59	0.006047	0.048322	10.568171	38.642551	-826.479261	-370.235608
55.10	0.006058	0.047640	10.568590	33.670952	-702.373745	-361.019919
55.61	0.006069	0.047074	10.568783	32.147265	-662.843039	-356.769366
56.12	0.006067	0.046585	10.568145	32.608484	-688.189956	-370.820212
56.63	0.006054	0.046211	10.567998	32.984663	-700.221871	-374.037159
57.14	0.006035	0.045908	10.568044	32.551806	-689.203887	-373.031977
57.65	0.006024	0.045703	10.568093	30.327924	-636.871292	-371.944906
58.16	0.006020	0.045555	10.568281	25.753576	-527.252421	-367.825046
58.67	0.006033	0.045470	10.568659	23.034787	-455.951380	-359.511338
59.18	0.006038	0.045402	10.568259	20.845832	-414.784867	-368.308702
59.69	0.006055	0.045359	10.568958	21.789074	-420.368146	-352.922387
60.20	0.006057	0.045298	10.569776	23.670886	-444.818259	-334.923564
60.71	0.006046	0.045259	10.569283	25.286960	-493.401280	-345.780493
61.22	0.006034	0.045206	10.569004	25.230700	-498.542643	-351.920259
61.73	0.006027	0.045191	10.568765	24.068165	-477.290451	-357.175286
62.24	0.006032	0.045172	10.568978	20.637073	-393.400190	-352.493795
62.75	0.006040	0.045181	10.568872	19.488578	-369.399131	-354.818386
63.26	0.006047	0.045174	10.568769	19.484756	-371.691274	-357.088792
63.77	0.006052	0.045176	10.569273	21.084061	-396.876508	-345.994662
64.28	0.006070	0.045157	10.569329	23.828147	-458.751333	-344.761165
64.79	0.006179	0.045155	10.569240	25.524914	-499.852983	-346.709660
65.30	0.006479	0.045140	10.569636	24.843291	-475.032421	-338.000686
65.81	0.007141	0.045158	10.569560	23.684335	-450.122877	-339.688356
66.32	0.008288	0.045166	10.569065	20.943758	-398.450849	-350.577298
66.83	0.009841	0.045207	10.569509	20.726118	-383.195221	-340.803925
67.34	0.011441	0.045229	10.569866	21.877861	-401.478221	-332.953544
67.85	0.012631	0.045249	10.570328	23.902749	-437.424206	-322.778964
68.36	0.013114	0.045232	10.570851	25.314695	-457.867122	-311.275260
68.87	0.012855	0.045209	10.570087	25.663554	-483.517734	-328.083055
69.38	0.012058	0.045145	10.569467	22.870620	-433.524127	-341.722727
69.89	0.011009	0.045111	10.569371	20.828806	-388.749750	-343.847536
70.40	0.009934	0.045072	10.570001	18.487224	-320.314757	-329.984853
70.91	0.009002	0.045056	10.570309	18.903968	-322.799372	-323.203823
71.42	0.008257	0.045041	10.570164	20.060109	-352.759582	-326.395815
71.93	0.007692	0.045033	10.569564	21.566089	-401.254489	-339.586206
72.44	0.007277	0.045007	10.569999	22.569644	-414.329042	-330.021439
72.95	0.006968	0.044988	10.570676	22.149004	-389.039595	-315.134358
73.46	0.006741	0.044938	10.570296	20.234036	-353.716374	-323.489329
73.97	0.006586	0.044910	10.570553	18.985103	-319.027941	-317.824629
74.48	0.006468	0.044861	10.570987	18.040264	-287.268878	-308.276811
74.99	0.006398	0.044847	10.570467	18.888140	-318.783473	-319.720597
75.50	0.006337	0.044826	10.570234	19.918163	-347.876890	-324.855139
76.01	0.006293	0.044817	10.570276	21.473534	-382.700973	-323.920276
76.52	0.006254	0.044785	10.570249	21.313672	-379.651944	-324.522133
