Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
77.55	0.006638	0.052696	10.573405	22.514197	-286.149755	-255.081105
78.06	0.006613	0.052720	10.573191	21.650217	-271.209644	-259.801430
78.57	0.006610	0.052740	10.572973	22.350043	-292.345771	-264.596098
79.08	0.006591	0.052747	10.572896	22.380565	-294.832837	-266.298299
79.59	0.006602	0.052749	10.572828	23.340900	-318.494157	-267.781373
80.10	0.006580	0.052739	10.572709	22.478883	-301.397134	-270.401109
80.61	0.006599	0.052739	10.573234	23.065119	-302.775098	-258.842638
81.12	0.006589	0.052739	10.573756	22.001031	-266.261497	-247.377993
81.63	0.006609	0.052749	10.573797	22.586021	-278.770213	-246.464565
82.14	0.006605	0.052762	10.573958	21.899453	-259.258956	-242.928739
82.65	0.006630	0.052790	10.574276	23.459455	-287.824920	-235.922535
83.16	0.006616	0.052814	10.574373	23.776804	-292.895642	-233.790991
83.67	0.006629	0.052842	10.574483	25.165103	-322.321614	-231.375518
84.18	0.006615	0.052834	10.574493	24.482757	-306.374953	-231.147276
84.69	0.006628	0.052844	10.574221	25.080963	-326.431104	-237.143171
85.20	0.006613	0.052837	10.574107	23.805333	-299.687912	-239.643716
85.71	0.006636	0.052863	10.574078	24.432339	-314.803738	-240.294631
86.22	0.006633	0.052898	10.574621	23.945800	-291.074475	-228.342872
86.73	0.006621	0.052914	10.574820	24.821952	-306.655412	-223.966559
87.24	0.006577	0.052914	10.574480	24.219535	-300.624493	-231.441841
87.75	0.006517	0.052878	10.574152	25.062248	-327.585913	-238.655712
88.26	0.006425	0.052796	10.574260	23.532235	-289.875394	-236.280346
88.77	0.006373	0.052713	10.574753	23.655143	-281.322912	-225.423220
89.28	0.006391	0.052693	10.575132	22.300794	-241.415000	-217.094421
89.79	0.006419	0.052766	10.575171	23.775343	-274.471868	-216.248556
90.30	0.006453	0.052842	10.574175	23.578454	-292.889050	-238.140194
90.81	0.006470	0.052857	10.573748	24.665162	-327.762328	-247.543438
91.32	0.006491	0.052776	10.574101	23.592177	-294.911210	-239.767794
91.83	0.006520	0.052697	10.574303	24.437886	-309.740655	-235.343137
92.34	0.006520	0.052637	10.574490	23.507301	-283.991573	-231.215255
92.85	0.006520	0.052600	10.574512	24.186983	-299.125932	-230.727161
93.36	0.006520	0.052564	10.574273	22.869940	-274.324657	-235.989475
93.87	0.006525	0.052538	10.574649	23.315744	-275.910130	-227.712646
94.38	0.006550	0.052506	10.574694	22.302448	-251.548058	-226.724077
94.89	0.006550	0.052458	10.574639	22.868063	-265.833621	-227.931049
95.40	0.006553	0.052385	10.574813	21.721915	-235.439728	-224.105936
95.91	0.006561	0.052336	10.575015	22.490476	-248.477736	-219.666461
96.42	0.006561	0.052317	10.574732	21.017433	-221.105840	-225.902186
96.93	0.006561	0.052348	10.574674	22.516971	-256.957334	-227.173394
97.44	0.006561	0.052371	10.574545	21.493685	-236.375101	-230.009791
97.95	0.006562	0.052371	10.573467	22.353314	-281.021501	-253.721996
98.46	0.006562	0.052315	10.571620	19.481546	-257.525167	-294.368631
98.97	0.006562	0.052246	10.568908	14.943234	-215.590188	-354.021490
99.48	0.006562	0.052218	10.564607	-0.743309	46.305907	-448.651509
99.99	0.006562	0.052283	10.558676	-27.330606	521.544453	-579.138022
100.50	0.006562	0.052409	10.549949	-66.169757	1214.345547	-771.123705
101.01	0.006561	0.052594	10.540306	-104.456593	1873.291539	-983.275886
101.52	0.006555	0.052777	10.533563	-134.862038	2417.718272	-1131.604510
102.03	0.006555	0.052944	10.529659	-152.441117	2732.340971	-1217.495753
102.54	0.006555	0.053088	10.528021	-158.987752	2845.252580	-1253.543521
103.06	0.006555	0.053239	10.527262	-155.424582	2745.720242	-1270.245799
103.57	0.006555	0.053394	10.526536	-144.135161	2469.111577	-1286.204693
104.08	0.006555	0.053554	10.526041	-126.229925	2045.523157	-1297.094487
104.59	0.006555	0.053666	10.526570	-105.169678	1572.915973	-1285.463994
105.10	0.006555	0.053743	10.528806	-82.609397	1105.147832	-1236.278923
105.61	0.006555	0.053770	10.532382	-62.611386	727.296636	-1157.585410
106.12	0.006555	0.053771	10.535274	-44.636116	380.197055	-1093.974269
106.63	0.006561	0.053767	10.537303	-31.473125	123.978438	-1049.342066
107.14	0.006562	0.053798	10.538088	-20.001977	-121.964660	-1032.058427
107.65	0.006562	0.053849	10.539219	-12.035844	-279.262743	-1007.181003
108.16	0.006561	0.053937	10.539957	-4.579715	-433.871508	-990.937156
108.67	0.006557	0.054008	10.539697	-0.122704	-542.470836	-996.661042
109.18	0.006557	0.054082	10.540235	5.086506	-649.987649	-984.835070
109.69	0.006557	0.054149	10.540798	7.802820	-699.531279	-972.448631
110.20	0.006557	0.054222	10.540154	11.482193	-799.069046	-986.604443
110.71	0.006557	0.054299	10.540437	13.375915	-836.149896	-980.392620
111.22	0.006557	0.054398	10.540806	15.847078	-884.508844	-972.259274
111.73	0.006555	0.054492	10.541149	16.524724	-892.211658	-964.726881
112.24	0.006553	0.054578	10.541726	18.434645	-922.874680	-952.037380
112.75	0.006551	0.054620	10.541399	18.869644	-940.413941	-959.216212
113.26	0.006552	0.054634	10.541006	19.985978	-975.192836	-967.878867
113.77	0.006552	0.054604	10.540922	19.215833	-959.383886	-969.709915
114.28	0.006553	0.054564	10.541506	20.129093	-966.949447	-956.872861
114.79	0.006553	0.054514	10.541689	18.802677	-932.192562	-952.844282
115.30	0.006553	0.054470	10.541304	19.035821	-946.433837	-961.309614
115.81	0.006553	0.054416	10.541145	17.604180	-917.150409	-964.812781
116.32	0.006553	0.054377	10.541091	17.585839	-917.966501	-965.993993
116.83	0.006552	0.054349	10.541423	16.048834	-874.937950	-958.699267
117.34	0.006553	0.054351	10.541245	16.788793	-896.071210	-962.609961
117.85	0.006553	0.054368	10.540889	16.231928	-891.460159	-970.439407
118.36	0.006555	0.054400	10.540838	17.179001	-914.439370	-971.563033
118.87	0.006555	0.054439	10.540869	16.742788	-903.677743	-970.876077
119.38	0.006553	0.054474	10.540883	17.768416	-926.977685	-970.580694
119.89	0.006552	0.054506	10.541389	16.725478	-891.293750	-959.443025
120.40	0.006552	0.054541	10.541439	17.141473	-899.721346	-958.347492
120.91	0.006552	0.054543	10.541237	17.791455	-919.328848	-962.778507
121.42	0.006552	0.054537	10.541860	20.107015	-958.270798	-949.079059
121.93	0.006552	0.054503	10.542271	23.200597	-1019.997022	-940.029379
122.44	0.006552	0.054458	10.542029	28.073712	-1137.770554	-945.367521
122.95	0.006552	0.054416	10.541595	30.810965	-1210.773552	-954.899307
123.46	0.006552	0.054409	10.541650	29.692007	-1183.769084	-953.710308
123.97	0.006551	0.054430	10.541719	28.200292	-1147.817854	-952.172176
124.48	0.006547	0.054471	10.541887	26.582838	-1106.713796	-948.479783
124.99	0.006547	0.054497	10.542280	25.791065	-1079.427626	-939.837568
125.50	0.006546	0.054515	10.542070	24.717546	-1059.566127	-944.464528
126.01	0.006542	0.054492	10.541469	22.975775	-1033.325539	-957.680297
126.52	0.006540	0.054476	10.542389	22.865451	-1009.558951	-937.431778
127.03	0.006535	0.054450	10.543194	22.696555	-987.119747	-919.735617
127.54	0.006533	0.054451	10.542886	22.705091	-994.414758	-926.506934
128.05	0.006530	0.054440	10.542578	22.367470	-993.747307	-933.283927
128.56	0.006527	0.054436	10.542505	20.961245	-963.050606	-934.880881
129.08	0.006525	0.054397	10.542628	20.695824	-954.106921	-932.177719
129.59	0.006566	0.054351	10.542597	20.229789	-944.109120	-932.874228
130.10	0.006538	0.054287	10.542539	19.368765	-925.623587	-934.147633
130.61	0.006544	0.054235	10.542864	19.024293	-910.194568	-926.993932
131.12	0.006535	0.054191	10.543129	18.739503	-897.516387	-921.153714
131.63	0.006552	0.054168	10.543230	18.583074	-891.586292	-918.931941
132.14	0.006548	0.054145	10.543034	18.349048	-890.732366	-923.256246
132.65	0.006562	0.054137	10.543753	18.292426	-872.848864	-907.440420
133.16	0.006545	0.054123	10.544309	18.203461	-857.980103	-895.210582
133.67	0.006553	0.054124	10.543773	18.208737	-870.458299	-906.997729
134.18	0.006534	0.054123	10.543292	18.204764	-881.466104	-917.585376
134.69	0.006545	0.054139	10.543406	18.306685	-881.183954	-915.078187
135.20	0.006539	0.054151	10.543764	18.472464	-876.739525	-907.198351
135.71	0.006563	0.054178	10.544212	18.967031	-877.793025	-897.343307
136.22	0.006585	0.054167	10.544125	18.898758	-878.219320	-899.249137
136.73	0.006932	0.054171	10.543530	18.924621	-892.529034	-912.331334
137.24	0.009488	0.054159	10.543025	18.844690	-902.354720	-923.459282
137.75	0.021269	0.054166	10.543339	18.887792	-896.084821	-916.531931
138.26	0.057226	0.054183	10.543497	18.999120	-895.016441	-913.068186
138.77	0.140859	0.054219	10.542707	19.239865	-918.773716	-930.443954
139.28	0.296918	0.054250	10.542606	19.444772	-925.823715	-932.669531
139.79	0.527384	0.054279	10.542924	19.634522	-922.861943	-925.677635
140.30	0.790308	0.054283	10.542598	19.660849	-930.990140	-932.853067
140.81	1.011945	0.054276	10.542078	19.295510	-934.566436	-944.286838
141.32	1.129674	0.054244	10.541637	19.009145	-938.146228	-953.989789
141.83	1.124872	0.054216	10.542209	18.825728	-920.718106	-941.392583
142.34	1.019816	0.054171	10.542729	18.605308	-903.656091	-929.957136
142.85	0.856539	0.054144	10.543332	18.651301	-890.818687	-916.701544
143.36	0.676650	0.054131	10.544140	18.563980	-870.158363	-898.911009
143.87	0.511244	0.054131	10.543602	18.565913	-882.630634	-910.765919
144.38	0.375514	0.054118	10.542987	18.478309	-894.793574	-924.291874
144.89	0.271584	0.054109	10.542518	18.419940	-904.270618	-934.613770
145.40	0.194637	0.054081	10.542040	18.238027	-911.107594	-945.130130
145.91	0.138574	0.054051	10.541706	18.128028	-916.258102	-952.458654
146.42	0.097874	0.054003	10.541886	17.895951	-906.775293	-948.509031
146.93	0.068289	0.053968	10.542303	17.817869	-895.349721	-939.324685
147.44	0.046922	0.053940	10.542465	17.563406	-885.757287	-935.762070
147.95	0.031744	0.053923	10.542489	17.447944	-882.546486	-935.234636
148.46	0.020827	0.053900	10.541969	17.218138	-889.258116	-946.683119
148.97	0.013147	0.053895	10.541216	17.187575	-905.920015	-963.248111
149.48	0.007497	0.053877	10.541205	17.064662	-903.335604	-963.481818
149.99	0.003122	0.053874	10.541800	17.045516	-889.185062	-950.403966
150.50	-0.000441	0.053865	10.542283	16.984775	-876.645574	-939.776268
151.01	-0.003381	0.053854	10.541837	16.991323	-887.081570	-949.587427
151.52	-0.005777	0.053833	10.541479	16.777336	-890.417696	-957.468629
152.03	-0.007588	0.053798	10.541121	16.542951	-893.261354	-965.327972
152.54	-0.008794	0.053764	10.540380	16.235768	-903.286605	-981.636402
153.05	-0.009331	0.053742	10.540240	16.103718	-903.486052	-984.726286
153.56	-0.009196	0.053727	10.540486	16.078788	-897.233273	-979.309154
154.07	-0.008396	0.053738	10.540726	16.228943	-895.160760	-974.034991
154.59	-0.007031	0.053759	10.540538	16.368083	-902.684862	-978.156937
155.10	-0.005230	0.053808	10.540327	16.687371	-914.900509	-982.798402
155.61	-0.003161	0.053865	10.539747	17.067814	-937.048766	-995.571751
156.12	-0.001030	0.053941	10.539933	17.566990	-944.238929	-991.469310
156.63	0.000958	0.053998	10.540615	17.944365	-937.195170	-976.463599
157.14	0.002627	0.054060	10.540808	18.351029	-942.116388	-972.228213
157.65	0.003769	0.054095	10.540663	18.585114	-950.847897	-975.417090
158.16	0.004345	0.054110	10.540370	18.753307	-961.470821	-981.857060
158.67	0.004250	0.054090	10.540362	18.801097	-962.747187	-982.025203
159.18	0.003553	0.054054	10.539889	18.580609	-968.589648	-992.439963
159.69	0.002284	0.054000	10.540220	18.270147	-953.809137	-985.158046
160.20	0.000636	0.053961	10.540773	18.221248	-939.940028	-973.001995
160.71	-0.001253	0.053925	10.541190	18.108742	-927.723291	-963.818845
161.22	-0.003160	0.053916	10.541560	18.327902	-924.236808	-955.680636
161.73	-0.004896	0.053911	10.541342	18.394494	-930.800318	-960.479340
162.24	-0.006295	0.053934	10.541051	18.705828	-944.668601	-966.871923
162.75	-0.007214	0.053951	10.540844	19.003053	-956.283164	-971.424478
163.26	-0.007588	0.053971	10.540808	19.214370	-961.994278	-972.232112
163.77	-0.007383	0.053963	10.541199	16.957409	-901.012062	-963.620497
164.28	-0.006649	0.053954	10.541304	18.413223	-932.099654	-961.307521
164.79	-0.005473	0.053919	10.541429	17.863539	-916.572950	-958.566783
165.30	-0.003983	0.053898	10.541661	18.208058	-919.155824	-953.465460
165.81	-0.002350	0.053871	10.540782	17.081893	-913.498936	-972.798302
166.32	-0.000735	0.053864	10.540221	17.296095	-931.359429	-985.131954
166.83	0.000697	0.053859	10.540719	16.507394	-901.728832	-974.185905
167.34	0.001831	0.053882	10.541417	17.533416	-909.247174	-958.827717
167.85	0.002537	0.053907	10.541461	17.305810	-902.988381	-957.855338
168.36	0.002828	0.053939	10.541603	18.553705	-928.434121	-954.726159
168.87	0.002641	0.053967	10.541456	18.126281	-921.985889	-957.960775
169.38	0.002092	0.053998	10.541270	18.628726	-937.850058	-962.060728
169.89	0.001210	0.054004	10.540957	17.392544	-916.614341	-968.948654
170.40	0.000149	0.054013	10.540663	16.276834	-897.699549	-975.405136
170.91	-0.000990	0.053994	10.540549	-1.594341	-488.949664	-977.921958
171.42	-0.002084	0.053986	10.540931	-92.355648	1609.146317	-969.525923
171.93	-0.003002	0.053978	10.540940	-228.599217	4745.636284	-969.325981
172.44	-0.003692	0.053989	10.540609	-297.519019	6324.510044	-976.610487
172.95	-0.004081	0.053972	10.540844	-321.737429	6887.433028	-971.436999
173.46	-0.004131	0.053885	10.542398	-330.455346	7123.957236	-937.248341
173.97	-0.003982	0.053561	10.543584	-333.909981	7230.845979	-911.145463
174.48	-0.003446	0.052767	10.544004	-335.413908	7275.152458	-901.905376
174.99	-0.002763	0.051147	10.544557	-336.115240	7304.042775	-889.747001
175.50	-0.002159	0.048450	10.544925	-336.446132	7320.146422	-881.651574
176.01	-0.001262	0.044588	10.545922	-336.586618	7346.383984	-859.708295
176.52	-0.000652	0.039769	10.548653	-336.614382	7409.990174	-799.643691
177.03	-0.000168	0.034353	10.550163	-336.566375	7443.728333	-766.406519
177.54	0.000364	0.028770	10.555842	-336.462128	7572.304450	-641.467981
178.05	0.000487	0.023371	10.567823	-336.323996	7845.425728	-377.903040
178.56	0.000397	0.018447	10.562194	-336.176560	7712.224521	-501.726847
179.07	0.000377	0.014126	10.562906	-336.051744	7725.760525	-486.074016
179.58	0.000034	0.010498	10.567524	-335.968499	7830.353350	-384.474449
180.09	-0.000331	0.007538	10.566566	-335.948695	7807.801558	-405.551855
180.61	-0.000616	0.005202	10.569987	-336.002678	7887.943969	-330.288981
181.12	-0.001055	0.003387	10.569977	-336.155998	7891.247588	-330.504322
181.63	-0.001327	0.002010	10.569983	-336.448164	7898.105307	-330.378258
182.14	-0.001524	0.000971	10.569929	-336.977956	7909.070083	-331.552394
182.65	-0.001620	0.000215	10.569969	-337.852786	7930.130900	-330.672377
183.16	-0.001691	-0.000337	10.569964	-339.408118	7965.808309	-330.792386
183.67	-0.001639	-0.000713	10.569963	-342.412498	8034.939313	-330.819852
184.18	-0.001518	-0.000975	10.569966	-351.800834	8251.130360	-330.748533
184.69	-0.001443	-0.001144	10.569966	-226.261654	5361.263771	-330.746246
185.20	-0.001344	-0.001261	10.569966	-322.174426	7569.142384	-330.746813
185.71	-0.001099	-0.001324	10.569966	-328.390432	7712.229910	-330.749500
186.22	-0.001112	-0.001354	10.569966	-330.588265	7762.817289	-330.755209
186.73	-0.001049	-0.001354	10.569966	-331.646014	7787.166706	-330.754810
187.24	-0.000842	-0.001363	10.569966	-331.985505	7794.978699	-330.757667
187.75	-0.001051	-0.001348	10.569966	-331.963831	7794.479707	-330.757722
188.26	-0.000970	-0.001335	10.569966	-331.428490	7782.156271	-330.757784
188.77	-0.000952	-0.001303	10.569966	-330.289598	7755.939313	-330.757832
189.28	-0.000959	-0.001272	10.569966	-327.787184	7698.338194	-330.754398
189.79	-0.000935	-0.001235	10.569966	-321.418027	7551.722173	-330.754605
190.30	-0.000840	-0.001221	10.569966	-287.057730	6760.759211	-330.755253
190.81	-0.000830	-0.001200	10.569966	-392.425442	9186.288785	-330.754396
