Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
271.93	-0.000253	-0.000812	10.597670	-246.339771	6457.789180	278.739902
272.44	-0.000246	-0.000756	10.597410	-249.974063	6535.451268	273.018316
272.95	-0.000252	-0.000686	10.590786	-260.796462	6631.802469	127.283835
273.46	-0.000247	-0.000633	10.593363	-265.550535	6800.680126	183.984439
273.97	-0.000250	-0.000567	10.593927	-276.144672	7057.567371	196.398421
274.48	-0.000241	-0.000529	10.581116	-275.856544	6755.468193	-85.448659
274.99	-0.000239	-0.000506	10.581690	-280.436419	6874.128828	-72.825176
275.50	-0.000239	-0.000509	10.589437	-277.872984	6993.794590	97.613968
276.01	-0.000235	-0.000507	10.588022	-273.563351	6861.960696	66.490327
276.52	-0.000239	-0.000514	10.584174	-274.782925	6801.276174	-18.177039
277.03	-0.000237	-0.000507	10.595038	-269.576193	6931.985304	220.839439
277.54	-0.000246	-0.000494	10.598428	-273.104484	7091.390440	295.420588
278.05	-0.000246	-0.000472	10.601778	-270.683957	7112.931070	369.119615
278.56	-0.000243	-0.000463	10.601630	-274.209405	7190.663588	365.855264
279.07	-0.000239	-0.000451	10.600151	-272.337650	7113.465003	333.316191
279.58	-0.000238	-0.000451	10.601911	-272.134592	7149.389418	372.043544
280.09	-0.000236	-0.000454	10.602258	-275.470028	7234.180586	379.684861
280.60	-0.000240	-0.000465	10.602477	-271.946246	7158.096023	384.484624
281.11	-0.000232	-0.000452	10.601576	-278.699191	7292.764983	364.661020
281.62	-0.000233	-0.000456	10.585200	-277.974870	6898.426932	4.405011
282.13	-0.000232	-0.000452	10.589381	-282.212153	7092.398387	96.390688
282.64	-0.000230	-0.000468	10.597686	-276.985374	7163.602711	279.085448
283.15	-0.000221	-0.000464	10.597253	-280.733191	7239.901373	269.570425
283.67	-0.000226	-0.000473	10.594675	-277.588119	7108.037635	212.846221
284.18	-0.000226	-0.000482	10.589923	-277.623769	6999.254957	108.295046
284.69	-0.000229	-0.000492	10.594848	-275.289374	7059.117543	216.658242
285.20	-0.000231	-0.000483	10.589673	-273.874085	6907.188641	102.810223
285.71	-0.000227	-0.000461	10.585293	-277.211540	6882.998491	6.449382
286.22	-0.000226	-0.000423	10.586577	-279.004527	6953.887471	34.699316
286.73	-0.000225	-0.000383	10.590847	-283.997993	7167.300469	128.625674
287.24	-0.000220	-0.000329	10.587065	-290.537002	7230.602852	45.422859
287.75	-0.000220	-0.000304	10.592300	-294.751248	7448.365328	160.608798
288.26	-0.000219	-0.000284	10.593429	-296.487364	7514.367378	185.445864
288.77	-0.000217	-0.000306	10.595324	-294.511634	7512.584963	227.129818
289.28	-0.000215	-0.000335	10.597215	-289.680527	7444.983621	268.728750
289.79	-0.000216	-0.000387	10.597865	-280.820322	7256.011355	283.024556
290.30	-0.000206	-0.000415	10.597745	-278.088643	7190.361269	280.384361
290.81	-0.000212	-0.000454	10.597222	-270.510695	7003.855671	268.876619
291.32	-0.000208	-0.000474	10.598761	-271.274183	7056.927711	302.737197
291.83	-0.000213	-0.000507	10.599427	-262.876937	6878.994928	317.397729
292.34	-0.000215	-0.000532	10.599925	-263.588500	6906.845772	328.339885
292.85	-0.000211	-0.000564	10.599936	-255.222361	6714.518197	328.586074
293.36	-0.000217	-0.000577	10.599930	-256.509816	6744.021793	328.459028
293.87	-0.000223	-0.000596	10.599928	-251.817487	6635.967619	328.422434
294.38	-0.000212	-0.000591	10.599935	-252.951896	6662.228174	328.562497
294.89	-0.000214	-0.000593	10.599933	-249.650785	6586.204682	328.530992
295.40	-0.000210	-0.000591	10.599928	-250.013049	6594.418985	328.411844
295.91	-0.000211	-0.000603	10.599931	-247.229277	6530.417418	328.488070
296.42	-0.000205	-0.000608	10.599934	-242.845177	6429.552678	328.541247
296.93	-0.000202	-0.000615	10.599908	-245.275906	6484.924962	327.985819
297.44	-0.000201	-0.000597	10.599919	-244.759394	6473.269970	328.209928
297.95	-0.000204	-0.000584	10.599911	-246.699027	6517.735927	328.034672
298.46	-0.000203	-0.000545	10.599921	-250.635721	6608.593374	328.259878
298.97	-0.000200	-0.000539	10.599923	-251.350670	6625.101991	328.308287
299.48	-0.000196	-0.000551	10.599922	-250.793028	6612.238114	328.282376
299.99	-0.000205	-0.000586	10.597361	-245.185379	6424.087644	271.940635
300.50	-0.000197	-0.000605	10.597877	-243.624820	6400.066483	283.294380
301.01	-0.000204	-0.000613	10.574638	-241.889120	5824.147884	-227.963807
301.52	-0.000201	-0.000581	10.579873	-247.497990	6073.990490	-112.800440
302.03	-0.000195	-0.000554	10.579602	-251.069929	6149.961858	-118.765625
302.54	-0.000197	-0.000514	10.583610	-258.706956	6418.203967	-30.586311
303.05	-0.000199	-0.000500	10.575641	-258.920418	6239.345890	-205.887259
303.56	-0.000197	-0.000476	10.574407	-264.901135	6348.543667	-233.050935
304.07	-0.000197	-0.000458	10.573363	-264.694796	6319.726807	-256.008560
304.58	-0.000196	-0.000433	10.586000	-269.164768	6714.075870	22.008816
305.09	-0.000192	-0.000419	10.592402	-268.754898	6852.276886	162.839631
305.60	-0.000191	-0.000401	10.595267	-270.212434	6951.910340	225.875085
306.11	-0.000192	-0.000417	10.599317	-266.520856	6960.325910	314.964502
306.62	-0.000186	-0.000426	10.582941	-263.023414	6502.150508	-45.292504
307.13	-0.000183	-0.000453	10.586374	-259.978211	6511.212796	30.220350
307.64	-0.000184	-0.000478	10.594772	-254.307402	6574.356327	214.976138
308.15	-0.000176	-0.000517	10.592536	-248.311864	6384.788932	165.800273
308.66	-0.000176	-0.000540	10.599333	-240.894889	6370.802964	315.325138
309.18	-0.000176	-0.000566	10.599435	-235.329831	6245.058101	317.577180
309.69	-0.000173	-0.000554	10.590949	-237.427230	6097.617861	130.877313
310.20	-0.000184	-0.000550	10.578330	-236.487228	5784.939979	-146.746617
310.71	-0.000182	-0.000520	10.601896	-243.741210	6495.439111	371.715059
311.22	-0.000183	-0.000504	10.598778	-245.885017	6472.872002	303.113239
311.73	-0.000190	-0.000477	10.598661	-253.856105	6653.675979	300.549388
312.24	-0.000189	-0.000469	10.597832	-255.330978	6668.494849	282.299081
312.75	-0.000186	-0.000453	10.592924	-257.302722	6600.698182	174.330832
313.26	-0.000187	-0.000443	10.569761	-257.745271	6076.661020	-335.268630
