Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
203.05	-0.000177	-0.000418	10.590083	-288.398600	7223.362782	111.823056
203.56	-0.000192	-0.000388	10.590099	-285.515314	7157.352441	112.168295
204.07	-0.000166	-0.000334	10.590080	-295.984411	7397.911847	111.752748
204.58	-0.000200	-0.000308	10.590077	-294.807724	7370.760086	111.690910
205.09	-0.000152	-0.000262	10.590082	-300.270890	7496.649987	111.814625
205.60	-0.000195	-0.000267	10.590076	-293.360683	7337.433070	111.675048
206.12	-0.000157	-0.000261	10.590071	-295.277851	7381.450859	111.565578
206.63	-0.000185	-0.000313	10.590074	-273.002893	6868.749076	111.622930
207.14	-0.000161	-0.000341	10.590106	-266.991705	6731.114030	112.329258
207.65	-0.000185	-0.000404	10.593007	-250.421649	6416.584310	176.152465
208.16	-0.000162	-0.000423	10.594893	-235.503508	6116.668112	217.641897
208.67	-0.000186	-0.000451	10.594913	-232.088354	6038.518041	218.086036
209.18	-0.000158	-0.000430	10.594906	-247.714050	6398.053156	217.930504
209.69	-0.000185	-0.000423	10.591587	-239.241405	6126.480629	144.923238
210.20	-0.000165	-0.000368	10.591529	-268.471657	6798.014836	143.648639
210.71	-0.000182	-0.000369	10.591298	-258.515179	6563.471854	138.546907
211.22	-0.000166	-0.000334	10.591640	-281.435835	7098.999055	146.084216
211.73	-0.000188	-0.000341	10.590215	-265.614205	6701.910997	114.720250
212.24	-0.000162	-0.000312	10.590134	-285.782706	7164.315573	112.938910
212.75	-0.000190	-0.000309	10.590120	-275.797652	6934.153665	112.643793
213.26	-0.000161	-0.000282	10.590127	-290.359839	7269.518444	112.785181
213.77	-0.000191	-0.000304	10.590125	-278.091245	6987.071367	112.758237
214.28	-0.000147	-0.000322	10.590136	-281.189264	7058.620599	112.981347
214.79	-0.000185	-0.000387	10.593604	-263.244583	6725.530547	189.284580
215.30	-0.000147	-0.000433	10.592690	-256.765812	6555.314476	169.179133
215.81	-0.000178	-0.000477	10.595118	-244.459413	6328.032178	222.604292
216.32	-0.000147	-0.000455	10.597977	-249.190457	6502.857196	285.483828
216.83	-0.000177	-0.000440	10.598185	-247.317068	6464.530133	290.060381
217.34	-0.000154	-0.000376	10.599786	-265.007890	6908.711100	325.301744
217.85	-0.000177	-0.000336	10.607207	-267.494158	7137.096125	488.564474
218.36	-0.000157	-0.000276	10.608817	-284.608932	7568.190720	523.971866
218.87	-0.000181	-0.000258	10.622009	-282.749909	7829.655137	814.205582
219.38	-0.000160	-0.000229	10.595090	-293.827164	7463.800599	221.974420
219.89	-0.000179	-0.000245	10.571565	-282.695376	6664.996654	-295.570594
220.40	-0.000153	-0.000226	10.572283	-295.669893	6980.228025	-279.771607
220.91	-0.000172	-0.000249	10.571157	-279.932521	6591.989488	-304.544168
221.42	-0.000145	-0.000249	10.570147	-291.360506	6831.754266	-326.773513
221.93	-0.000172	-0.000281	10.570339	-272.661785	6405.743681	-322.550035
222.44	-0.000134	-0.000256	10.578147	-288.406299	6948.273036	-150.755517
222.95	-0.000166	-0.000251	10.570122	-276.753232	6494.920845	-327.325802
223.46	-0.000139	-0.000189	10.570087	-299.325136	7013.712584	-328.094419
223.97	-0.000165	-0.000155	10.570087	-301.876878	7072.465498	-328.082321
224.48	-0.000133	-0.000110	10.570086	-315.947666	7396.343033	-328.108262
224.99	-0.000165	-0.000113	10.570091	-313.828799	7347.689370	-327.991939
225.50	-0.000132	-0.000113	10.570094	-315.459602	7385.282132	-327.942127
226.01	-0.000166	-0.000156	10.570084	-304.099667	7123.553826	-328.158178
226.52	-0.000132	-0.000182	10.570082	-302.154164	7078.734975	-328.190639
227.03	-0.000158	-0.000234	10.570085	-286.370575	6715.475257	-328.120918
227.54	-0.000132	-0.000240	10.570087	-290.009122	6799.264534	-328.091167
228.05	-0.000151	-0.000267	10.570089	-277.427916	6509.690748	-328.051802
228.56	-0.000132	-0.000251	10.570096	-288.588430	6766.777931	-327.883954
229.07	-0.000154	-0.000273	10.567334	-274.226179	6372.451960	-388.659009
229.58	-0.000131	-0.000251	10.568271	-288.776024	6728.996013	-368.043611
230.09	-0.000154	-0.000249	10.568354	-278.657769	6498.001434	-366.208103
230.60	-0.000128	-0.000206	10.566655	-296.592014	6871.662021	-403.581735
231.11	-0.000155	-0.000198	10.567069	-287.900447	6681.127889	-394.478828
231.62	-0.000131	-0.000175	10.567392	-301.419593	6999.780360	-387.375717
232.14	-0.000155	-0.000194	10.567438	-288.259182	6697.898132	-386.358922
232.65	-0.000128	-0.000197	10.567712	-295.016202	6859.758790	-380.333707
233.16	-0.000153	-0.000223	10.567997	-282.253035	6572.521569	-374.069869
233.67	-0.000123	-0.000213	10.568033	-290.661767	6766.922102	-373.273936
234.18	-0.000158	-0.000228	10.567572	-281.656753	6548.986874	-383.426245
234.69	-0.000125	-0.000195	10.567666	-293.553333	6825.027502	-381.341560
235.20	-0.000148	-0.000205	10.567915	-285.356326	6642.061900	-375.878832
235.71	-0.000127	-0.000191	10.567839	-296.999578	6908.330678	-377.552825
236.22	-0.000143	-0.000222	10.566886	-283.637728	6578.782382	-398.503532
236.73	-0.000118	-0.000227	10.567098	-288.933637	6705.578992	-393.842175
237.24	-0.000149	-0.000252	10.567647	-276.871673	6440.565546	-381.776393
237.75	-0.000120	-0.000234	10.567787	-286.021735	6654.427408	-378.694738
238.26	-0.000152	-0.000231	10.569850	-278.354882	6525.522150	-333.304989
238.77	-0.000124	-0.000174	10.569894	-301.408370	7057.228769	-332.328957
239.28	-0.000145	-0.000145	10.569904	-297.757584	6973.424982	-332.103774
239.79	-0.000118	-0.000090	10.569892	-319.424841	7471.922539	-332.366367
240.30	-0.000142	-0.000084	10.581890	-316.245010	7675.420062	-68.424513
240.81	-0.000115	-0.000074	10.588249	-322.028553	7955.228922	71.488257
241.32	-0.000144	-0.000105	10.590744	-310.959879	7757.974454	126.378456
241.83	-0.000114	-0.000101	10.590001	-315.792424	7852.082658	110.032974
242.34	-0.000138	-0.000130	10.590002	-304.376969	7589.325784	110.054903
242.85	-0.000111	-0.000116	10.590000	-312.086320	7766.735599	110.000735
243.36	-0.000141	-0.000141	10.590001	-300.349213	7496.576935	110.025080
243.87	-0.000111	-0.000126	10.590015	-309.710895	7712.393282	110.324239
244.38	-0.000136	-0.000143	10.590025	-301.531601	7524.348886	110.553336
244.89	-0.000113	-0.000132	10.589999	-307.772324	7667.398643	109.971880
245.40	-0.000134	-0.000142	10.590000	-302.029632	7535.233278	109.999964
245.91	-0.000112	-0.000124	10.589984	-310.575181	7731.571024	109.639504
246.42	-0.000140	-0.000139	10.589999	-301.824999	7530.489280	109.968085
246.93	-0.000114	-0.000129	10.590000	-309.820085	7714.560438	109.993850
247.44	-0.000134	-0.000164	10.589990	-294.908826	7371.077494	109.773627
247.95	-0.000103	-0.000174	10.589977	-299.536630	7477.318193	109.497217
248.46	-0.000133	-0.000222	10.589990	-273.249729	6872.503404	109.784036
248.97	-0.000105	-0.000227	10.589998	-285.741292	7160.244104	109.964514
249.48	-0.000138	-0.000243	10.590000	-266.815431	6724.614478	110.000022
249.99	-0.000102	-0.000222	10.590000	-284.711016	7136.564446	109.999749
250.50	-0.000138	-0.000241	10.590000	-267.594940	6742.555255	109.996914
